GUID1;GUID2;PROFILE1;PROFILE2;MATERIAL1;MATERIAL2;CLASS1;CLASS2;ANGLE_XX;ANGLE_XY;ANGLE_XZ;ANGLE_YX;ANGLE_YY;ANGLE_YZ;ANGLE_ZX;ANGLE_ZY;ANGLE_ZZ;PART1_WDITH;PART2_WDITH;PART1_HEIGHT;PART2_HEIGHT;PART1_LENGTH;PART2_LENGTH;PART1_POINTS;PART2_POINTS;CONNECTION_FIRST_POINT;CONNECTION_SECOND_POINT;PART1_COG;PART2_COG;PLANE1_X_START;PLANE1_X_OVERLAP;PLANE1_X_END;PLANE1_Y_START;PLANE1_Y_OVERLAP;PLANE1_Y_END;PLANE1_Z_START;PLANE1_Z_OVERLAP;PLANE1_Z_END;PLANE2_X_START;PLANE2_X_OVERLAP;PLANE2_X_END;PLANE2_Y_START;PLANE2_Y_OVERLAP;PLANE2_Y_END;PLANE2_Z_START;PLANE2_Z_OVERLAP;PLANE2_Z_END;GLOBAL_Z_START;GLOBAL_Z_OVERLAP;GLOBAL_Z_END
3753a62c-0d55-4fb4-b52e-ad7ac0904a0b;83e9ad0e-f80a-4273-a557-7d992c0dabc3;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;4491;2520;{-372.500763, 71664.50708, 49377.499725}|{-372.500763, 71664.50708, 44886.499725};{-372.500763, 71664.50708, 47714.999725}|{-372.500763, 69144.50708, 47714.999725};{-185.000763, 71648.25708, 47714.999725};{-372.500763, 71648.25708, 47714.999725};{-278.500763, 71648.25708, 47131.999725};{-278.750763, 70404.50708, 47714.999725};1637.5;50;2803.5;0;187.5;0.5;0;32.5;2487.5;0;32.5;2487.5;0;187.5;0.5;2803.5;50;1637.5;2803.5;50;1637.5
c3230e94-4b6f-4fe3-8b87-02aa65e32863;c9947571-1d3f-47e2-ade2-4a069d39ef5a;3330845;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;32.5;2520;4491;{-372.500763, 71664.50708, 41149.999725}|{-372.500763, 69144.50708, 41149.999725};{-372.500763, 71664.50708, 44857.499725}|{-372.500763, 71664.50708, 40366.499725};{-185.000763, 71648.25708, 41149.999725};{-372.500763, 71648.25708, 41149.999725};{-278.750763, 70404.50708, 41149.999725};{-278.500763, 71648.25708, 42611.999725};0;32.5;2487.5;0;187.5;0.5;758.5;50;3682.5;3682.5;50;758.5;0;187.5;0.5;0;32.5;2487.5;758.5;50;3682.5
c3230e94-4b6f-4fe3-8b87-02aa65e32863;ecbc3d38-b777-4315-bba9-621ba6336449;3330845;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;32.5;2520;4491;{-372.500763, 71664.50708, 41149.999725}|{-372.500763, 69144.50708, 41149.999725};{-372.500763, 69144.50708, 40366.499725}|{-372.500763, 69144.50708, 44857.499725};{-185.000763, 69160.75708, 41149.999725};{-372.500763, 69160.75708, 41149.999725};{-278.750763, 70404.50708, 41149.999725};{-278.500763, 69160.75708, 42611.999725};2487.5;32.5;0;0;187.5;0.5;758.5;50;3682.5;758.5;50;3682.5;0;187.5;0.5;0;32.5;2487.5;758.5;50;3682.5
0beb8ce2-276f-4555-a407-68f9ebfb3c91;4e737d99-353d-454d-b4a2-de9fe7a43027;3330857;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;45.1;32.5;2520;4491;{-372.500763, 71664.50708, 44869.899725}|{-372.500763, 69144.50708, 44869.899725};{-372.500763, 69144.50708, 44886.499725}|{-372.500763, 69144.50708, 49377.499725};{-184.500763, 69160.75708, 44900.749725};{-372.500763, 69160.75708, 44900.749725};{-278.500763, 70404.50708, 44892.449725};{-278.500763, 69160.75708, 47131.999725};2487.5;32.5;0;0;188;0;16.599999;28.499999;4462.500001;16.599999;28.499999;4462.500001;0;188;0;0;32.5;2487.5;16.599999;28.499999;4462.500001
0beb8ce2-276f-4555-a407-68f9ebfb3c91;3753a62c-0d55-4fb4-b52e-ad7ac0904a0b;3330857;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;45.1;32.5;2520;4491;{-372.500763, 71664.50708, 44869.899725}|{-372.500763, 69144.50708, 44869.899725};{-372.500763, 71664.50708, 49377.499725}|{-372.500763, 71664.50708, 44886.499725};{-184.500763, 71648.25708, 44900.749725};{-372.500763, 71648.25708, 44900.749725};{-278.500763, 70404.50708, 44892.449725};{-278.500763, 71648.25708, 47131.999725};0;32.5;2487.5;0;188;0;16.599999;28.499999;4462.500001;4462.500001;28.499999;16.599999;0;188;0;0;32.5;2487.5;16.599999;28.499999;4462.500001
c9947571-1d3f-47e2-ade2-4a069d39ef5a;f409a43d-5b01-46d5-b764-3d76a1ce9258;3330842;3330857;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;45.1;4491;2520;{-372.500763, 71664.50708, 44857.499725}|{-372.500763, 71664.50708, 40366.499725};{-372.500763, 71664.50708, 40349.899725}|{-372.500763, 69144.50708, 40349.899725};{-184.500763, 71648.25708, 40380.749725};{-372.500763, 71648.25708, 40380.749725};{-278.500763, 71648.25708, 42611.999725};{-278.500763, 70404.50708, 40372.449725};4462.500001;28.499999;16.599999;0;188;0;0;32.5;2487.5;0;32.5;2487.5;0;188;0;16.599999;28.499999;4462.500001;16.599999;28.499999;4462.500001
11ce33ba-efd9-4ed7-8a57-f1f3869abb8a;c9947571-1d3f-47e2-ade2-4a069d39ef5a;3330845;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;32.5;2520;4491;{-372.500763, 71664.50708, 43194.999725}|{-372.500763, 69144.50708, 43194.999725};{-372.500763, 71664.50708, 44857.499725}|{-372.500763, 71664.50708, 40366.499725};{-185.000763, 71648.25708, 43194.999725};{-372.500763, 71648.25708, 43194.999725};{-278.750763, 70404.50708, 43194.999725};{-278.500763, 71648.25708, 42611.999725};0;32.5;2487.5;0;187.5;0.5;2803.5;50;1637.5;1637.5;50;2803.5;0;187.5;0.5;0;32.5;2487.5;2803.5;50;1637.5
c9947571-1d3f-47e2-ade2-4a069d39ef5a;f3a8b45f-5d70-470d-9632-54c331ef6f77;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;4491;2520;{-372.500763, 71664.50708, 44857.499725}|{-372.500763, 71664.50708, 40366.499725};{-372.500763, 69144.50708, 44857.499725}|{-372.500763, 71664.50708, 44857.499725};{-184.500763, 71648.25708, 44841.249725};{-372.500763, 71648.25708, 44841.249725};{-278.500763, 71648.25708, 42611.999725};{-278.500763, 70404.50708, 44841.249725};0;32.5;4458.5;0;188;0;0;32.5;2487.5;2487.5;32.5;0;0;188;0;0;32.5;4458.5;4458.5;32.5;0
11ce33ba-efd9-4ed7-8a57-f1f3869abb8a;ecbc3d38-b777-4315-bba9-621ba6336449;3330845;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;32.5;2520;4491;{-372.500763, 71664.50708, 43194.999725}|{-372.500763, 69144.50708, 43194.999725};{-372.500763, 69144.50708, 40366.499725}|{-372.500763, 69144.50708, 44857.499725};{-185.000763, 69160.75708, 43194.999725};{-372.500763, 69160.75708, 43194.999725};{-278.750763, 70404.50708, 43194.999725};{-278.500763, 69160.75708, 42611.999725};2487.5;32.5;0;0;187.5;0.5;2803.5;50;1637.5;2803.5;50;1637.5;0;187.5;0.5;0;32.5;2487.5;2803.5;50;1637.5
ecbc3d38-b777-4315-bba9-621ba6336449;f409a43d-5b01-46d5-b764-3d76a1ce9258;3330842;3330857;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;45.1;4491;2520;{-372.500763, 69144.50708, 40366.499725}|{-372.500763, 69144.50708, 44857.499725};{-372.500763, 71664.50708, 40349.899725}|{-372.500763, 69144.50708, 40349.899725};{-184.500763, 69160.75708, 40380.749725};{-372.500763, 69160.75708, 40380.749725};{-278.500763, 69160.75708, 42611.999725};{-278.500763, 70404.50708, 40372.449725};16.599999;28.499999;4462.500001;0;188;0;0;32.5;2487.5;2487.5;32.5;0;0;188;0;16.599999;28.499999;4462.500001;16.599999;28.499999;4462.500001
ecbc3d38-b777-4315-bba9-621ba6336449;f3a8b45f-5d70-470d-9632-54c331ef6f77;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;4491;2520;{-372.500763, 69144.50708, 40366.499725}|{-372.500763, 69144.50708, 44857.499725};{-372.500763, 69144.50708, 44857.499725}|{-372.500763, 71664.50708, 44857.499725};{-184.500763, 69160.75708, 44841.249725};{-372.500763, 69160.75708, 44841.249725};{-278.500763, 69160.75708, 42611.999725};{-278.500763, 70404.50708, 44841.249725};4458.5;32.5;0;0;188;0;0;32.5;2487.5;0;32.5;2487.5;0;188;0;0;32.5;4458.5;4458.5;32.5;0
07e0e3d8-5ffa-4ea3-aa63-ee414c2211ef;c2fe4625-1315-4d93-a167-0649b6a5106c;3330857;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;45.1;32.5;1400;4491;{-372.500763, 69124.50708, 35829.899725}|{-372.500763, 67724.50708, 35829.899725};{-372.500763, 67724.50708, 35846.499725}|{-372.500763, 67724.50708, 40337.499725};{-184.500763, 67740.75708, 35860.749725};{-372.500763, 67740.75708, 35860.749725};{-278.500763, 68424.50708, 35852.449725};{-278.500763, 67740.75708, 38091.999725};1367.5;32.5;0;0;188;0;16.599999;28.499999;4462.500001;16.599999;28.499999;4462.500001;0;188;0;0;32.5;1367.5;16.599999;28.499999;4462.500001
8d3acb77-c26b-4eb8-be85-15c0faf9b9c9;c2fe4625-1315-4d93-a167-0649b6a5106c;3330845;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;32.5;1400;4491;{-372.500763, 69124.50708, 36629.999725}|{-372.500763, 67724.50708, 36629.999725};{-372.500763, 67724.50708, 35846.499725}|{-372.500763, 67724.50708, 40337.499725};{-185.000763, 67740.75708, 36629.999725};{-372.500763, 67740.75708, 36629.999725};{-278.750763, 68424.50708, 36629.999725};{-278.500763, 67740.75708, 38091.999725};1367.5;32.5;0;0;187.5;0.5;758.5;50;3682.5;758.5;50;3682.5;0;187.5;0.5;0;32.5;1367.5;758.5;50;3682.5
42ce2adc-f865-4233-aa79-5ddb9fdaab60;c2fe4625-1315-4d93-a167-0649b6a5106c;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;1400;4491;{-372.500763, 67724.50708, 40337.499725}|{-372.500763, 69124.50708, 40337.499725};{-372.500763, 67724.50708, 35846.499725}|{-372.500763, 67724.50708, 40337.499725};{-184.500763, 67740.75708, 40321.249725};{-372.500763, 67740.75708, 40321.249725};{-278.500763, 68424.50708, 40321.249725};{-278.500763, 67740.75708, 38091.999725};0;32.5;1367.5;0;188;0;0;32.5;4458.5;4458.5;32.5;0;0;188;0;0;32.5;1367.5;4458.5;32.5;0
18720486-4f67-429e-b325-7b36568090a3;c2fe4625-1315-4d93-a167-0649b6a5106c;3330845;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;32.5;1400;4491;{-372.500763, 69124.50708, 38674.999725}|{-372.500763, 67724.50708, 38674.999725};{-372.500763, 67724.50708, 35846.499725}|{-372.500763, 67724.50708, 40337.499725};{-185.000763, 67740.75708, 38674.999725};{-372.500763, 67740.75708, 38674.999725};{-278.750763, 68424.50708, 38674.999725};{-278.500763, 67740.75708, 38091.999725};1367.5;32.5;0;0;187.5;0.5;2803.5;50;1637.5;2803.5;50;1637.5;0;187.5;0.5;0;32.5;1367.5;2803.5;50;1637.5
07e0e3d8-5ffa-4ea3-aa63-ee414c2211ef;40c1f2f7-fd08-4f6d-bb40-ff8857ec0c8b;3330857;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;45.1;32.5;1400;4491;{-372.500763, 69124.50708, 35829.899725}|{-372.500763, 67724.50708, 35829.899725};{-372.500763, 69124.50708, 40337.499725}|{-372.500763, 69124.50708, 35846.499725};{-184.500763, 69108.25708, 35860.749725};{-372.500763, 69108.25708, 35860.749725};{-278.500763, 68424.50708, 35852.449725};{-278.500763, 69108.25708, 38091.999725};0;32.5;1367.5;0;188;0;16.599999;28.499999;4462.500001;4462.500001;28.499999;16.599999;0;188;0;0;32.5;1367.5;16.599999;28.499999;4462.500001
40c1f2f7-fd08-4f6d-bb40-ff8857ec0c8b;8d3acb77-c26b-4eb8-be85-15c0faf9b9c9;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;4491;1400;{-372.500763, 69124.50708, 40337.499725}|{-372.500763, 69124.50708, 35846.499725};{-372.500763, 69124.50708, 36629.999725}|{-372.500763, 67724.50708, 36629.999725};{-185.000763, 69108.25708, 36629.999725};{-372.500763, 69108.25708, 36629.999725};{-278.500763, 69108.25708, 38091.999725};{-278.750763, 68424.50708, 36629.999725};3682.5;50;758.5;0;187.5;0.5;0;32.5;1367.5;0;32.5;1367.5;0;187.5;0.5;758.5;50;3682.5;758.5;50;3682.5
40c1f2f7-fd08-4f6d-bb40-ff8857ec0c8b;42ce2adc-f865-4233-aa79-5ddb9fdaab60;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;4491;1400;{-372.500763, 69124.50708, 40337.499725}|{-372.500763, 69124.50708, 35846.499725};{-372.500763, 67724.50708, 40337.499725}|{-372.500763, 69124.50708, 40337.499725};{-184.500763, 69108.25708, 40321.249725};{-372.500763, 69108.25708, 40321.249725};{-278.500763, 69108.25708, 38091.999725};{-278.500763, 68424.50708, 40321.249725};0;32.5;4458.5;0;188;0;0;32.5;1367.5;1367.5;32.5;0;0;188;0;0;32.5;4458.5;4458.5;32.5;0
18720486-4f67-429e-b325-7b36568090a3;40c1f2f7-fd08-4f6d-bb40-ff8857ec0c8b;3330845;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;32.5;1400;4491;{-372.500763, 69124.50708, 38674.999725}|{-372.500763, 67724.50708, 38674.999725};{-372.500763, 69124.50708, 40337.499725}|{-372.500763, 69124.50708, 35846.499725};{-185.000763, 69108.25708, 38674.999725};{-372.500763, 69108.25708, 38674.999725};{-278.750763, 68424.50708, 38674.999725};{-278.500763, 69108.25708, 38091.999725};0;32.5;1367.5;0;187.5;0.5;2803.5;50;1637.5;1637.5;50;2803.5;0;187.5;0.5;0;32.5;1367.5;2803.5;50;1637.5
7ccf0eca-6602-4595-88a7-f5e157f43f88;bfae95a9-f0b1-415a-921b-dafee15d4dc0;3330845;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;32.5;980.5;4491;{925.505267, 74365.506152, 38674.999725}|{-54.994733, 74365.508681, 38674.999725};{925.505267, 74365.506152, 40337.499725}|{925.505267, 74365.506152, 35846.499725};{909.254777, 74178.006194, 38674.999725};{909.25526, 74365.506194, 38674.999725};{435.255025, 74271.757416, 38674.999725};{909.255267, 74271.506152, 38091.999725};0.000485;32.5;948.0;7.1177e-9;187.5;0.500084;2803.5;50;1637.5;1637.5;50;2803.5;0.002529;187.5;0.5;3.5257e-8;32.5;948.000484;2803.5;50;1637.5
4b4f3b9b-be9e-4cc6-830f-903ec3916e26;bfae95a9-f0b1-415a-921b-dafee15d4dc0;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;1298.01;4491;{-372.504733, 74365.50895, 40337.499725}|{925.505267, 74365.506152, 40337.499725};{925.505267, 74365.506152, 40337.499725}|{925.505267, 74365.506152, 35846.499725};{909.254856, 74177.506146, 40321.249725};{909.255261, 74365.506187, 40321.249725};{276.500064, 74271.507551, 40321.249725};{909.255267, 74271.506152, 38091.999725};1265.51;32.5;0.000405;5.8395e-8;188.0;0.00007;0;32.5;4458.5;0;32.5;4458.5;0.002798;188;6.202e-8;4.4997e-9;32.5;1265.510405;4458.5;32.5;0
633b35f7-7d7e-43a3-9db2-ce0b19ba3509;bfae95a9-f0b1-415a-921b-dafee15d4dc0;3330857;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;45.1;32.5;1298.01;4491;{925.505267, 74365.506152, 35829.899725}|{-372.504733, 74365.50895, 35829.899725};{925.505267, 74365.506152, 40337.499725}|{925.505267, 74365.506152, 35846.499725};{909.255272, 74177.506141, 35860.749725};{909.255272, 74365.506192, 35860.749725};{276.500064, 74271.507551, 35852.449725};{909.255267, 74271.506152, 38091.999725};0.000405;32.5;1265.51;2.2011e-10;188.0;0.00007;16.599999;28.499999;4462.500001;4462.500001;28.499999;16.599999;0.002799;188;3.4052e-9;4.8867e-9;32.5;1265.510405;16.599999;28.499999;4462.500001
9d703575-73a1-4e4f-bd24-e7fe77f148d2;bfae95a9-f0b1-415a-921b-dafee15d4dc0;3330845;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;32.5;980.5;4491;{925.505267, 74365.506152, 36629.999725}|{-54.994733, 74365.508681, 36629.999725};{925.505267, 74365.506152, 40337.499725}|{925.505267, 74365.506152, 35846.499725};{909.254777, 74178.006194, 36629.999725};{909.25526, 74365.506194, 36629.999725};{435.255025, 74271.757416, 36629.999725};{909.255267, 74271.506152, 38091.999725};0.000485;32.5;948.0;7.1177e-9;187.5;0.500084;758.5;50;3682.5;3682.5;50;758.5;0.002529;187.5;0.5;3.5257e-8;32.5;948.000484;758.5;50;3682.5
42b84d86-ee0a-49fa-9eba-d265542da304;7ccf0eca-6602-4595-88a7-f5e157f43f88;3330845;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;187.5;50;50;4507.6;980.5;{-54.998609, 74365.508681, 40337.50415}|{-54.998609, 74365.508681, 35829.90415};{925.505267, 74365.506152, 38674.999725}|{-54.994733, 74365.508681, 38674.999725};{-42.496907, 74178.008648, 38674.999725};{-42.496423, 74365.508687, 38674.999725};{-54.998609, 74271.758681, 38083.70415};{435.255025, 74271.757416, 38674.999725};1637.504425;50;2820.095575;3.7281e-7;187.5;0.002529;955.503876;24.996608;25.003392;955.503392;24.996608;25.003876;0.000065;187.5;0.000064;2820.095575;50;1637.504425;2820.095575;50;1637.504425
42b84d86-ee0a-49fa-9eba-d265542da304;4b4f3b9b-be9e-4cc6-830f-903ec3916e26;3330845;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;32.5;4507.6;1298.01;{-54.998609, 74365.508681, 40337.50415}|{-54.998609, 74365.508681, 35829.90415};{-372.504733, 74365.50895, 40337.499725}|{925.505267, 74365.506152, 40337.499725};{-54.998609, 74178.008681, 40321.249725};{-54.998609, 74365.508505, 40321.249725};{-54.998609, 74271.758681, 38083.70415};{276.500064, 74271.507551, 40321.249725};0.004425;32.5;4475.095575;0.000269;187.5;0.502529;955.503876;50;292.50653;292.506124;50.000404;955.503471;0.000469;187.499639;0.500361;0.004425;32.5;4475.095575;4475.095575;32.5;0.004425
42b84d86-ee0a-49fa-9eba-d265542da304;633b35f7-7d7e-43a3-9db2-ce0b19ba3509;3330845;3330857;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;45.1;4507.6;1298.01;{-54.998609, 74365.508681, 40337.50415}|{-54.998609, 74365.508681, 35829.90415};{925.505267, 74365.506152, 35829.899725}|{-372.504733, 74365.50895, 35829.899725};{-54.998609, 74178.008681, 35852.451937};{-54.998609, 74365.508681, 35852.451937};{-54.998609, 74271.758681, 38083.70415};{276.500064, 74271.507551, 35852.449725};4462.504426;45.095574;0.004424;0.000269;187.5;0.502529;955.503876;50;292.50653;955.503471;50.000404;292.506124;0.000469;187.499639;0.500361;0.004424;45.095574;4462.504426;0.004424;45.095574;4462.504426
42b84d86-ee0a-49fa-9eba-d265542da304;9d703575-73a1-4e4f-bd24-e7fe77f148d2;3330845;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;187.5;50;50;4507.6;980.5;{-54.998609, 74365.508681, 40337.50415}|{-54.998609, 74365.508681, 35829.90415};{925.505267, 74365.506152, 36629.999725}|{-54.994733, 74365.508681, 36629.999725};{-42.496907, 74178.008648, 36629.999725};{-42.496423, 74365.508687, 36629.999725};{-54.998609, 74271.758681, 38083.70415};{435.255025, 74271.757416, 36629.999725};3682.504425;50;775.095575;3.7281e-7;187.5;0.002529;955.503876;24.996608;25.003392;955.503392;24.996608;25.003876;0.000065;187.5;0.000064;775.095575;50;3682.504425;775.095575;50;3682.504425
23e08e23-59f3-47ba-b187-a51c862da862;342a8dbb-014a-4c6d-8fd0-da949243b71f;3330857;3330857;ALUMINIUM;ALUMINIUM;3;3;90;0;90;0;90;90;90;90;0;188;188;45.1;45.1;2681;1298.01;{-372.505423, 74365.504995, 40349.899725}|{-372.505509, 71684.504995, 40349.899725};{925.505267, 74365.506152, 40349.899725}|{-372.504733, 74365.50895, 40349.899725};{-184.505426, 74271.506762, 40372.449725};{-372.505426, 74271.506768, 40372.449725};{-278.505466, 73025.004992, 40372.449725};{276.500064, 74271.507551, 40372.449725};0.003955;187.998802;2493.001198;0.00029;187.99971;1110.01069;1.4552e-11;45.099998;1.4552e-11;1110.004995;188.005005;0.00069;0.003556;187.996444;2493.003955;1.4552e-11;45.099998;1.4552e-11;1.4552e-11;45.099998;1.4552e-11
2e2c0d2b-3bda-4e62-b91b-05a654356020;9a53fe69-af4a-42bc-a59c-689d16997fdd;3330857;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;45.1;32.5;879.5;4491;{6050.008375, 74365.503981, 35829.899725}|{5170.508375, 74365.502713, 35829.899725};{6050.008375, 74365.503981, 40337.499725}|{6050.008375, 74365.503981, 35846.499725};{6033.758515, 74177.503954, 35860.749725};{6033.758515, 74365.503989, 35860.749725};{5610.258511, 74271.503347, 35852.449725};{6033.758375, 74271.503981, 38091.999725};2.8038e-8;32.500271;846.999729;0.000047;188.0;9.9959e-11;16.599999;28.499999;4462.500001;4462.500001;28.499999;16.599999;6.4902e-9;188;0.001268;0.000271;32.5;847.0;16.599999;28.499999;4462.500001
9a53fe69-af4a-42bc-a59c-689d16997fdd;bec6e648-4de2-432a-9485-889525eb9d55;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;4491;879.5;{6050.008375, 74365.503981, 40337.499725}|{6050.008375, 74365.503981, 35846.499725};{5170.508375, 74365.502713, 40337.499725}|{6050.008375, 74365.503981, 40337.499725};{6033.758375, 74177.503954, 40321.249725};{6033.758375, 74365.503981, 40321.249725};{6033.758375, 74271.503981, 38091.999725};{5610.258511, 74271.503347, 40321.249725};0;32.5;4458.5;2.3538e-7;188.0;0.001268;0.000271;32.5;847.0;846.999729;32.500271;2.492e-8;0.000047;188.0;2.4197e-7;0;32.5;4458.5;4458.5;32.5;0
2e2c0d2b-3bda-4e62-b91b-05a654356020;a3214f51-6d8b-4827-adf3-a8752ab94d67;3330857;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;45.1;32.5;879.5;4491;{6050.008375, 74365.503981, 35829.899725}|{5170.508375, 74365.502713, 35829.899725};{5170.508375, 74365.502713, 35846.499725}|{5170.508375, 74365.502713, 40337.499725};{5186.758372, 74177.502706, 35860.749725};{5186.758372, 74365.50274, 35860.749725};{5610.258511, 74271.503347, 35852.449725};{5186.758375, 74271.502713, 38091.999725};847.0;32.5;0.000271;2.43e-7;188.0;0.000047;16.599999;28.499999;4462.500001;16.599999;28.499999;4462.500001;0.001268;188.0;2.368e-7;2.8475e-8;32.5;847.000271;16.599999;28.499999;4462.500001
a3214f51-6d8b-4827-adf3-a8752ab94d67;bec6e648-4de2-432a-9485-889525eb9d55;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;4491;879.5;{5170.508375, 74365.502713, 35846.499725}|{5170.508375, 74365.502713, 40337.499725};{5170.508375, 74365.502713, 40337.499725}|{6050.008375, 74365.503981, 40337.499725};{5186.758372, 74177.502713, 40321.249725};{5186.758372, 74365.50274, 40321.249725};{5186.758375, 74271.502713, 38091.999725};{5610.258511, 74271.503347, 40321.249725};4458.5;32.5;0;0.001268;188;5.0641e-9;2.6364e-8;32.5;847.000271;0.000271;32.5;847.0;1.1331e-9;188.0;0.000047;0;32.5;4458.5;4458.5;32.5;0
9c9d8e54-09ec-46ee-b6ee-90e867ab76f1;e165785c-ffe1-48da-b36b-77f6a7b27d53;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;4491;1805;{2750.505267, 74365.506749, 40337.499725}|{2750.505267, 74365.506749, 35846.499725};{945.505267, 74365.506423, 40337.499725}|{2750.505267, 74365.506749, 40337.499725};{2734.255267, 74177.506746, 40321.249725};{2734.255267, 74365.506749, 40321.249725};{2734.255267, 74271.506749, 38091.999725};{1848.005284, 74271.506586, 40321.249725};0;32.5;4458.5;4.3795e-7;188;0.000326;0.000034;32.5;1772.5;1772.499966;32.500034;1.6086e-8;5.4446e-6;188.0;4.3203e-7;0;32.5;4458.5;4458.5;32.5;0
36eff6a9-a972-4f1f-aa5f-01619849f82d;9c9d8e54-09ec-46ee-b6ee-90e867ab76f1;3330857;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;45.1;32.5;1805;4491;{2750.505267, 74365.506749, 35829.899725}|{945.505267, 74365.506423, 35829.899725};{2750.505267, 74365.506749, 40337.499725}|{2750.505267, 74365.506749, 35846.499725};{2734.255284, 74177.506746, 35860.749725};{2734.255284, 74365.50675, 35860.749725};{1848.005284, 74271.506586, 35852.449725};{2734.255267, 74271.506749, 38091.999725};2.1877e-8;32.500034;1772.499966;5.8766e-6;188.0;4.9027e-12;16.599999;28.499999;4462.500001;4462.500001;28.499999;16.599999;5.9226e-9;188;0.000327;0.000034;32.5;1772.5;16.599999;28.499999;4462.500001
e165785c-ffe1-48da-b36b-77f6a7b27d53;e62f2475-8e50-47a7-b8c8-d0fdaa0d80e3;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;1805;4507.6;{945.505267, 74365.506423, 40337.499725}|{2750.505267, 74365.506749, 40337.499725};{1534.001391, 74365.507252, 40337.50415}|{1534.001391, 74365.507252, 35829.90415};{1534.001391, 74178.007252, 40321.249725};{1534.001391, 74365.506893, 40321.249725};{1848.005284, 74271.506586, 40321.249725};{1534.001391, 74271.757252, 38083.70415};563.49609;50.000034;1191.503876;0.000727;187.499283;0.500717;0.004425;32.5;4475.095575;0.004425;32.5;4475.095575;0.000502;187.499498;0.500829;1191.50391;50;563.496124;4475.095575;32.5;0.004425
