GUID1;GUID2;PROFILE1;PROFILE2;MATERIAL1;MATERIAL2;CLASS1;CLASS2;ANGLE;PART1_WDITH;PART2_WDITH;PART1_HEIGHT;PART2_HEIGHT;PART1_LENGTH;PART2_LENGTH;PART1_POINTS;PART2_POINTS;CONNECTION_FIRST_POINT;CONNECTION_SECOND_POINT;PART1_COG;PART2_COG;PLANE1_X_START;PLANE1_X_OVERLAP;PLANE1_X_END;PLANE1_Y_START;PLANE1_Y_OVERLAP;PLANE1_Y_END;PLANE1_Z_START;PLANE1_Z_OVERLAP;PLANE1_Z_END;PLANE2_X_START;PLANE2_X_OVERLAP;PLANE2_X_END;PLANE2_Y_START;PLANE2_Y_OVERLAP;PLANE2_Y_END;PLANE2_Z_START;PLANE2_Z_OVERLAP;PLANE2_Z_END
93445088-1679-49b9-845e-2f4c3dc697e1;c4637f7b-60ef-4ef1-88bf-6eccf8236bd3;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;1670;765;{13083.239299, 95410.690586, 22870}|{13622.657224, 93798.540375, 22870};{13622.657224, 93798.540375, 22870}|{13874.91443, 93044.62307, 22870};{13826.548293, 93866.761374, 22870};{13622.658707, 93798.540871, 22870};{13454.894537, 94638.726228, 22870};{13850.732103, 93455.69247, 22870};1700.0;-30.0;795.0;2.3062e-7;215.0;2.3208e-7;0;60;0;1700.0;-30.0;795.0;2.3062e-7;215.0;2.3208e-7;0;60;0
6946aaee-4a25-4ece-a4c4-f4f58e126beb;795d6e97-0bd6-4c12-a677-2da7af3ddbf4;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;980;5160;{14116.065973, 92323.897094, 22290}|{14436.543682, 91366.090204, 22290};{14436.543682, 91366.090204, 21740}|{14436.543682, 91366.090204, 26900};{14633.295396, 91455.648485, 22290};{14429.40581, 91387.427983, 22290};{14378.251104, 91879.104397, 22290};{14538.962636, 91400.359108, 24320.0};965.0;15.0;45.0;0.001564;215.0;0.998436;520.0;60;4580.0;520.0;60;4580.0;0.001564;215.0;0.998436;45.0;15.0;965.0
3a9d9661-705d-4f1f-be5b-857f93dcac59;795d6e97-0bd6-4c12-a677-2da7af3ddbf4;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;980;5160;{14116.065973, 92323.897094, 26155}|{14436.543682, 91366.090204, 26155};{14436.543682, 91366.090204, 21740}|{14436.543682, 91366.090204, 26900};{14633.295396, 91455.648485, 26155};{14429.40581, 91387.427983, 26155};{14378.251104, 91879.104397, 26155};{14538.962636, 91400.359108, 24320.0};965.0;15.0;45.0;0.001564;215.0;0.998436;4385.0;60;715.0;4385.0;60;715.0;0.001564;215.0;0.998436;45.0;15.0;965.0
795d6e97-0bd6-4c12-a677-2da7af3ddbf4;ea42fa42-f594-4a0e-90d3-30b716d17e46;536580;536580;ALUMINIUM;ALUMINIUM;3;3;0;216;216;60;60;5160;3790;{14436.543682, 91366.090204, 21740}|{14436.543682, 91366.090204, 26900};{14436.543682, 91366.090205, 26910}|{14436.543682, 91366.090205, 30700};{14641.381591, 91434.628011, 26905.0};{14436.543682, 91366.090204, 26905.0};{14538.962636, 91400.359108, 24320.0};{14538.962636, 91400.359108, 28805};5170.0;-10.0;3800.0;1.3054e-7;216.0;1.3054e-7;4.2408e-7;60.0;4.241e-7;5170.0;-10.0;3800.0;1.3054e-7;216.0;1.3054e-7;4.2408e-7;60.0;4.241e-7
6946aaee-4a25-4ece-a4c4-f4f58e126beb;7148a2a2-84d7-4eab-ac0e-c246d8813e6c;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;980;4660;{14116.065973, 92323.897094, 22290}|{14436.543682, 91366.090204, 22290};{14116.065973, 92323.897094, 22240}|{14116.065973, 92323.897094, 26900};{14327.096397, 92370.780811, 22290};{14123.206811, 92302.560308, 22290};{14378.251104, 91879.104397, 22290};{14218.484928, 92358.165998, 24570.0};45.0;15.0;965.0;0.001564;215.0;0.998436;20.0;60;4580.0;20.0;60;4580.0;0.001564;215.0;0.998436;965.0;15.0;45.0
7148a2a2-84d7-4eab-ac0e-c246d8813e6c;7af87be2-4bc7-4dcc-bc17-2aade8e6bcd3;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;4660;730;{14116.065973, 92323.897094, 22240}|{14116.065973, 92323.897094, 26900};{13874.91443, 93044.62307, 22870}|{14116.065973, 92323.897094, 22870};{14312.817687, 92413.455375, 22870};{14108.928102, 92345.234873, 22870};{14218.484928, 92358.165998, 24570.0};{14097.436478, 92718.37083, 22870};600.0;60;4000.0;0.001564;215.0;0.998436;45.0;15.0;715.0;715.0;15.0;45.0;0.001564;215.0;0.998436;600.0;60;4000.0
7148a2a2-84d7-4eab-ac0e-c246d8813e6c;e3a21a52-8b79-4582-8d35-3ae41450c13b;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;4660;730;{14116.065973, 92323.897094, 22240}|{14116.065973, 92323.897094, 26900};{13874.91443, 93044.623071, 26155}|{14116.065973, 92323.897094, 26155};{14312.817687, 92413.455375, 26155};{14108.928102, 92345.234873, 26155};{14218.484928, 92358.165998, 24570.0};{14097.436478, 92718.37083, 26155};3885.0;60;715.0;0.001564;215.0;0.998436;45.0;15.0;715.0;715.0;15.0;45.0;0.001564;215.0;0.998436;3885.0;60;715.0
3a9d9661-705d-4f1f-be5b-857f93dcac59;7148a2a2-84d7-4eab-ac0e-c246d8813e6c;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;980;4660;{14116.065973, 92323.897094, 26155}|{14436.543682, 91366.090204, 26155};{14116.065973, 92323.897094, 22240}|{14116.065973, 92323.897094, 26900};{14327.096397, 92370.780811, 26155};{14123.206811, 92302.560308, 26155};{14378.251104, 91879.104397, 26155};{14218.484928, 92358.165998, 24570.0};45.0;15.0;965.0;0.001564;215.0;0.998436;3885.0;60;715.0;3885.0;60;715.0;0.001564;215.0;0.998436;965.0;15.0;45.0
008a66aa-660d-402f-a66b-50ef3e4787ee;7148a2a2-84d7-4eab-ac0e-c246d8813e6c;536580;536580;ALUMINIUM;ALUMINIUM;3;3;0;216;216;60;60;3790;4660;{14116.065973, 92323.897095, 26910}|{14116.065973, 92323.897095, 30700};{14116.065973, 92323.897094, 22240}|{14116.065973, 92323.897094, 26900};{14320.903882, 92392.434902, 26905.0};{14116.065973, 92323.897094, 26905.0};{14218.484928, 92358.165998, 28805};{14218.484928, 92358.165998, 24570.0};4670.0;-10.0;3800.0;1.7999e-7;216.0;1.2298e-7;3.9949e-7;60.0;3.9949e-7;4670.0;-10.0;3800.0;1.7999e-7;216.0;1.2298e-7;3.9949e-7;60.0;3.9949e-7
a997bd1c-d676-42f8-a2bd-0da809406d0c;c4637f7b-60ef-4ef1-88bf-6eccf8236bd3;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;4080;765;{13874.91443, 93044.623071, 22820}|{13874.91443, 93044.623071, 26900};{13622.657224, 93798.540375, 22870}|{13874.91443, 93044.62307, 22870};{14071.666144, 93134.181352, 22870};{13867.776559, 93065.960849, 22870};{13977.333385, 93078.891975, 24860.0};{13850.732103, 93455.69247, 22870};20.0;60;4000.0;0.001564;215.0;0.998436;45.0;15.0;750.0;750.0;15.0;45.0;0.001564;215.0;0.998436;20.0;60;4000.0
7af87be2-4bc7-4dcc-bc17-2aade8e6bcd3;a997bd1c-d676-42f8-a2bd-0da809406d0c;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;730;4080;{13874.91443, 93044.62307, 22870}|{14116.065973, 92323.897094, 22870};{13874.91443, 93044.623071, 22820}|{13874.91443, 93044.623071, 26900};{14085.944854, 93091.506787, 22870};{13882.055268, 93023.286285, 22870};{14097.436478, 92718.37083, 22870};{13977.333385, 93078.891975, 24860.0};45.000001;14.999999;715.000001;0.001564;215.0;0.998436;20.0;60;4000.0;20.0;60;4000.0;0.001564;215.0;0.998436;715.000001;14.999999;45.000001
4c1af4e4-e8c0-47e2-9855-eeccdf78af91;a997bd1c-d676-42f8-a2bd-0da809406d0c;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;765;4080;{13622.657224, 93798.540375, 26155}|{13874.91443, 93044.623071, 26155};{13874.91443, 93044.623071, 22820}|{13874.91443, 93044.623071, 26900};{14071.666144, 93134.181352, 26155.0};{13867.776559, 93065.960849, 26155.0};{13850.732103, 93455.69247, 26155};{13977.333385, 93078.891975, 24860.0};750.0;15.0;45.0;0.001564;215.0;0.998436;3305.0;60;715.0;3305.0;60;715.0;0.001564;215.0;0.998436;45.0;15.0;750.0
a997bd1c-d676-42f8-a2bd-0da809406d0c;e3a21a52-8b79-4582-8d35-3ae41450c13b;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;4080;730;{13874.91443, 93044.623071, 22820}|{13874.91443, 93044.623071, 26900};{13874.91443, 93044.623071, 26155}|{14116.065973, 92323.897094, 26155};{14085.944854, 93091.506787, 26155};{13882.055268, 93023.286285, 26155};{13977.333385, 93078.891975, 24860.0};{14097.436478, 92718.37083, 26155};3305.0;60;715.0;0.001564;215.0;0.998436;715.000001;14.999999;45.000001;45.000001;14.999999;715.000001;0.001564;215.0;0.998436;3305.0;60;715.0
555ddd2a-b5d0-4457-9882-5c0292d42738;a997bd1c-d676-42f8-a2bd-0da809406d0c;536580;536580;ALUMINIUM;ALUMINIUM;3;3;0;216;216;60;60;3790;4080;{13874.91443, 93044.623071, 26910}|{13874.91443, 93044.623071, 30700};{13874.91443, 93044.623071, 22820}|{13874.91443, 93044.623071, 26900};{14079.752339, 93113.160878, 26905.0};{13874.91443, 93044.623071, 26905.0};{13977.333385, 93078.891975, 28805};{13977.333385, 93078.891975, 24860.0};4090.0;-10.0;3800.0;1.2905e-7;216.0;1.1729e-7;3.8104e-7;60.0;3.8103e-7;4090.0;-10.0;3800.0;1.2905e-7;216.0;1.1729e-7;3.8104e-7;60.0;3.8103e-7
7af87be2-4bc7-4dcc-bc17-2aade8e6bcd3;c4637f7b-60ef-4ef1-88bf-6eccf8236bd3;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;730;765;{13874.91443, 93044.62307, 22870}|{14116.065973, 92323.897094, 22870};{13622.657224, 93798.540375, 22870}|{13874.91443, 93044.62307, 22870};{14078.805499, 93112.844069, 22870};{13874.915914, 93044.623567, 22870};{14097.436478, 92718.37083, 22870};{13850.732103, 93455.69247, 22870};795.0;-30.0;760.0;1.3331e-7;215.0;1.3339e-7;0;60;0;795.0;-30.0;760.0;1.3332e-7;215.0;1.3339e-7;0;60;0
83534b3b-1887-4ab3-9010-cc3a9e4e7736;f4f17b11-6b20-4e3e-8563-76053801c0ac;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;730;765;{13497.02569, 108345.173329, 23000}|{12737.02569, 108345.173329, 23000};{14292.02569, 108345.173329, 23000}|{13497.02569, 108345.173329, 23000};{13497.02569, 108130.171765, 23000};{13497.02569, 108345.171765, 23000};{13117.02569, 108237.671765, 23000};{13894.52569, 108237.671765, 23000};795;-30.0;760;0;215;0;0;60;0;795;-30.0;760;0;215;0;0;60;0
1bd5856d-1c4a-491a-95e3-5a0c3eb550ec;83534b3b-1887-4ab3-9010-cc3a9e4e7736;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;765;730;{12737.02569, 108345.173329, 23000}|{11942.02569, 108345.173329, 23000};{13497.02569, 108345.173329, 23000}|{12737.02569, 108345.173329, 23000};{12737.02569, 108130.171765, 23000};{12737.02569, 108345.171765, 23000};{12339.52569, 108237.671765, 23000};{13117.02569, 108237.671765, 23000};760;-30.0;795;0;215;0;0;60;0;760;-30.0;795;0;215;0;0;60;0
1817b209-4206-4a5e-9fc4-dd32929924d3;1bd5856d-1c4a-491a-95e3-5a0c3eb550ec;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;1850;765;{11942.02569, 108345.173329, 23000}|{10062.02569, 108345.173329, 23000};{12737.02569, 108345.173329, 23000}|{11942.02569, 108345.173329, 23000};{11942.02569, 108130.171765, 23000};{11942.02569, 108345.171765, 23000};{11002.02569, 108237.671765, 23000};{12339.52569, 108237.671765, 23000};795;-30.0;1880.0;0;215;0;0;60;0;795;-30.0;1880.0;0;215;0;0;60;0
1817b209-4206-4a5e-9fc4-dd32929924d3;a067198a-88ae-446f-81bd-1d8daea4b79c;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;1850;765;{11942.02569, 108345.173329, 23000}|{10062.02569, 108345.173329, 23000};{10062.02569, 108345.173329, 23000}|{9267.02569, 108345.173329, 23000};{10062.02569, 108130.171765, 23000};{10062.02569, 108345.171765, 23000};{11002.02569, 108237.671765, 23000};{9664.52569, 108237.671765, 23000};1880.0;-30.0;795.0;0;215;0;0;60;0;1880.0;-30.0;795.0;0;215;0;0;60;0
463e9cfb-af21-44aa-9e4f-b4cebd913947;a067198a-88ae-446f-81bd-1d8daea4b79c;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;496.6;765;{9267.02569, 108345.173329, 23000}|{8717.02569, 108345.173329, 23000};{10062.02569, 108345.173329, 23000}|{9267.02569, 108345.173329, 23000};{9267.02569, 108130.171765, 23000};{9267.02569, 108345.171765, 23000};{9003.724846, 108237.671765, 23000};{9664.52569, 108237.671765, 23000};795.0;-30.0;526.601689;3.4488e-9;215.0;3.4488e-9;0;60;0;795.0;-30.0;526.601689;3.4488e-9;215.0;3.4488e-9;0;60;0
0da803a3-11ca-40fc-a017-4dd862b0caf0;463e9cfb-af21-44aa-9e4f-b4cebd913947;326940;326940;ALUMINIUM;ALUMINIUM;3;3;108.5;215;215;60;60;499.31;496.6;{8744.098046, 108379.016547, 23000}|{8918.61561, 107857.438538, 23000};{9267.02569, 108345.173329, 23000}|{8717.02569, 108345.173329, 23000};{8857.368794, 108379.282016, 23000};{8954.602237, 108088.681894, 23000};{8936.585555, 108142.528078, 23000};{9003.724846, 108237.671765, 23000};2.6273e-7;361.463616;137.846798;68.220503;215.0;255.939128;0;60;0;134.278581;362.323108;2.7245e-7;68.220502;215;258.507877;0;60;0
0da803a3-11ca-40fc-a017-4dd862b0caf0;3f9012ef-6e1d-43e7-b50d-6e44379d6a65;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;499.31;1240;{8744.098046, 108379.016547, 23000}|{8918.61561, 107857.438538, 23000};{8918.61561, 107857.438538, 23000}|{9321.592531, 106653.067498, 23000};{9122.506679, 107925.659536, 23000};{8918.617094, 107857.439034, 23000};{8936.585555, 108142.528078, 23000};{9222.050347, 107289.363765, 23000};529.310415;-30.0;1270.0;1.0138e-7;215.0;1.0016e-7;0;60;0;529.310415;-30.0;1270.0;1.0137e-7;215.0;1.0015e-7;0;60;0
3ca5cf21-091d-4809-bd1c-bd654d78296b;79cec89c-c6d8-4d3d-902f-2534f5150d55;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;730;1030;{10416.293615, 103381.350894, 22870}|{10657.445158, 102660.624917, 22870};{10657.445158, 102660.624917, 22870}|{10993.7881, 101655.401844, 22870};{10861.336227, 102728.845916, 22870};{10657.446641, 102660.625413, 22870};{10638.815662, 103055.098653, 22870};{10927.562905, 102192.124128, 22870};760.0;-30.0;1060.0;1.3777e-7;215.0;1.3728e-7;0;60;0;760.0;-30.0;1060.0;1.3777e-7;215.0;1.3728e-7;0;60;0
b1752076-f570-460d-b658-c4573b7c074a;b546fd4b-00eb-45d9-8a64-92a0196fa2d3;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3790;730;{11733.107962, 99445.807732, 26910}|{11733.107962, 99445.807732, 30700};{11733.107962, 99445.807732, 27770}|{11974.259505, 98725.081755, 27770};{11944.138385, 99492.691448, 27770.0};{11740.2488, 99424.470946, 27770.0};{11835.526916, 99480.076636, 28805};{11955.630009, 99119.555491, 27770};830;60;2900;0.001564;215.0;0.998436;715.0;15.0;45.0;45.0;15.0;715.0;0.001564;215.0;0.998436;830;60;2900
b1752076-f570-460d-b658-c4573b7c074a;e2dc840d-906e-48b1-8837-59e86265b165;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3790;1030;{11733.107962, 99445.807732, 26910}|{11733.107962, 99445.807732, 30700};{11396.76502, 100451.030804, 27770}|{11733.107962, 99445.807732, 27770};{11929.859676, 99535.366013, 27770};{11725.97009, 99467.145511, 27770};{11835.526916, 99480.076636, 28805};{11666.882767, 99982.530016, 27770};830;60;2900;0.001564;215.0;0.998436;45.0;15.0;1015.0;1015.0;15.0;45.0;0.001564;215.0;0.998436;830;60;2900
b1752076-f570-460d-b658-c4573b7c074a;d3d77ea5-1db9-49f4-a969-1f71cc38afb9;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3790;730;{11733.107962, 99445.807732, 26910}|{11733.107962, 99445.807732, 30700};{11733.107962, 99445.807732, 30120}|{11974.259505, 98725.081755, 30120};{11944.138385, 99492.691448, 30120};{11740.2488, 99424.470946, 30120};{11835.526916, 99480.076636, 28805};{11955.630009, 99119.555491, 30120};3180;60;550;0.001564;215.0;0.998436;715.0;15.0;45.0;45.0;15.0;715.0;0.001564;215.0;0.998436;3180;60;550
a2be47c7-5bda-438b-b188-9c5f2a2d2622;b1752076-f570-460d-b658-c4573b7c074a;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1030;3790;{11396.76502, 100451.030805, 30120}|{11733.107962, 99445.807732, 30120};{11733.107962, 99445.807732, 26910}|{11733.107962, 99445.807732, 30700};{11929.859676, 99535.366013, 30120};{11725.97009, 99467.145511, 30120};{11666.882767, 99982.530016, 30120};{11835.526916, 99480.076636, 28805};1015.0;15.0;45.0;0.001564;215.0;0.998436;3180;60;550;3180;60;550;0.001564;215.0;0.998436;45.0;15.0;1015.0
b546fd4b-00eb-45d9-8a64-92a0196fa2d3;f1b26b81-b8dc-4192-8350-bf6468f5825f;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;730;3790;{11733.107962, 99445.807732, 27770}|{11974.259505, 98725.081755, 27770};{11974.259505, 98725.081756, 26910}|{11974.259505, 98725.081756, 30700};{12171.011219, 98814.640036, 27770.0};{11967.121633, 98746.419534, 27770.0};{11955.630009, 99119.555491, 27770};{12076.67846, 98759.350659, 28805};715.0;15.0;45.0;0.001564;215.0;0.998436;830;60;2900;830;60;2900;0.001564;215.0;0.998436;45.0;15.0;715.0
b9ce3b38-ab2b-4ccf-bf2b-34e18b42bb26;f1b26b81-b8dc-4192-8350-bf6468f5825f;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1910;3790;{11974.259505, 98725.081755, 30120}|{12589.830549, 96885.333868, 30120};{11974.259505, 98725.081756, 26910}|{11974.259505, 98725.081756, 30700};{12185.289929, 98771.965472, 30120};{11981.400343, 98703.744969, 30120};{12383.991303, 97839.318559, 30120};{12076.67846, 98759.350659, 28805};45.0;15.0;1895.0;0.001564;215.0;0.998436;3180;60;550;3180;60;550;0.001564;215.0;0.998436;1895.0;15.0;45.0
29cd3381-7ffe-4dff-9e90-3a2f081583cc;f1b26b81-b8dc-4192-8350-bf6468f5825f;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1910;3790;{11974.259505, 98725.081755, 27770}|{12589.830549, 96885.333867, 27770};{11974.259505, 98725.081756, 26910}|{11974.259505, 98725.081756, 30700};{12185.289929, 98771.965472, 27770};{11981.400343, 98703.744969, 27770};{12383.991303, 97839.318559, 27770};{12076.67846, 98759.350659, 28805};45.0;15.0;1895.0;0.001564;215.0;0.998436;830;60;2900;830;60;2900;0.001564;215.0;0.998436;1895.0;15.0;45.0
d3d77ea5-1db9-49f4-a969-1f71cc38afb9;f1b26b81-b8dc-4192-8350-bf6468f5825f;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;730;3790;{11733.107962, 99445.807732, 30120}|{11974.259505, 98725.081755, 30120};{11974.259505, 98725.081756, 26910}|{11974.259505, 98725.081756, 30700};{12171.011219, 98814.640036, 30120};{11967.121633, 98746.419534, 30120};{11955.630009, 99119.555491, 30120};{12076.67846, 98759.350659, 28805};715.0;15.0;45.0;0.001564;215.0;0.998436;3180;60;550;3180;60;550;0.001564;215.0;0.998436;45.0;15.0;715.0
6a0b64bd-3887-4f18-8e9f-39347f6744d8;e2dc840d-906e-48b1-8837-59e86265b165;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3790;1030;{11396.76502, 100451.030805, 26910}|{11396.76502, 100451.030805, 30700};{11396.76502, 100451.030804, 27770}|{11733.107962, 99445.807732, 27770};{11607.795444, 100497.914521, 27770};{11403.905858, 100429.694019, 27770};{11499.183975, 100485.299708, 28805};{11666.882767, 99982.530016, 27770};830;60;2900;0.001564;215.0;0.998436;1015.0;15.0;45.0;45.0;15.0;1015.0;0.001564;215.0;0.998436;830;60;2900
6a0b64bd-3887-4f18-8e9f-39347f6744d8;a2be47c7-5bda-438b-b188-9c5f2a2d2622;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3790;1030;{11396.76502, 100451.030805, 26910}|{11396.76502, 100451.030805, 30700};{11396.76502, 100451.030805, 30120}|{11733.107962, 99445.807732, 30120};{11607.795444, 100497.914521, 30120};{11403.905858, 100429.694019, 30120};{11499.183975, 100485.299708, 28805};{11666.882767, 99982.530016, 30120};3180;60;550;0.001564;215.0;0.998436;1015.0;15.0;45.0;45.0;15.0;1015.0;0.001564;215.0;0.998436;3180;60;550
51c74bd6-b842-47d9-9388-583f05697288;a2e8c25d-5dae-4a7d-911c-60a818d66e4b;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3790;765;{12830.982092, 96164.607891, 26910}|{12830.982092, 96164.607891, 30700};{12830.982092, 96164.607891, 30120}|{13083.239299, 95410.690586, 30120};{13042.012516, 96211.491607, 30120};{12838.12293, 96143.271105, 30120};{12933.401047, 96198.876795, 28805};{13059.056972, 95821.759986, 30120};3180;60;550;0.001564;215.0;0.998436;750.0;15.0;45.0;45.0;15.0;750.0;0.001564;215.0;0.998436;3180;60;550
a2e8c25d-5dae-4a7d-911c-60a818d66e4b;b020b5ce-8d4a-4c99-884a-283be3ebedcc;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;765;3790;{12830.982092, 96164.607891, 30120}|{13083.239299, 95410.690586, 30120};{13083.239299, 95410.690587, 26910}|{13083.239299, 95410.690587, 30700};{13279.991012, 95500.248867, 30120};{13076.101427, 95432.028365, 30120};{13059.056972, 95821.759986, 30120};{13185.658253, 95444.95949, 28805};750.0;15.0;45.0;0.001564;215.0;0.998436;3180;60;550;3180;60;550;0.001564;215.0;0.998436;45.0;15.0;750.0
867033b3-219c-4e55-9d56-e3342d68ecda;a2e8c25d-5dae-4a7d-911c-60a818d66e4b;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;1670;765;{13083.239299, 95410.690586, 30120}|{13622.657224, 93798.540375, 30120};{12830.982092, 96164.607891, 30120}|{13083.239299, 95410.690586, 30120};{13287.130367, 95478.911585, 30120};{13083.240782, 95410.691083, 30120};{13454.894537, 94638.726228, 30120};{13059.056972, 95821.759986, 30120};795.0;-30.0;1700.0;2.4457e-7;215.0;2.4311e-7;0;60;0;795.0;-30.0;1700.0;2.4457e-7;215.0;2.431e-7;0;60;0
54f33675-9e66-40ed-b6a6-367de506e9b5;a2e8c25d-5dae-4a7d-911c-60a818d66e4b;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;730;765;{12589.830549, 96885.333868, 30120}|{12830.982092, 96164.607891, 30120};{12830.982092, 96164.607891, 30120}|{13083.239299, 95410.690586, 30120};{13034.873161, 96232.82889, 30120};{12830.983576, 96164.608387, 30120};{12812.352597, 96559.081627, 30120};{13059.056972, 95821.759986, 30120};760.0;-30.0;795.0;1.9064e-7;215.0;1.9057e-7;0;60;0;760.0;-30.0;795.0;1.9063e-7;215.0;1.9057e-7;0;60;0
1207d000-c10b-4c38-a33d-990dee74a5b7;51c74bd6-b842-47d9-9388-583f05697288;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;765;3790;{12830.982092, 96164.607891, 27770}|{13083.239299, 95410.690586, 27770};{12830.982092, 96164.607891, 26910}|{12830.982092, 96164.607891, 30700};{13042.012516, 96211.491607, 27770};{12838.12293, 96143.271105, 27770};{13059.056972, 95821.759986, 27770};{12933.401047, 96198.876795, 28805};45.000001;14.999999;750.000001;0.001564;215.0;0.998436;830;60;2900;830;60;2900;0.001564;215.0;0.998436;750.000001;14.999999;45.000001
1207d000-c10b-4c38-a33d-990dee74a5b7;b020b5ce-8d4a-4c99-884a-283be3ebedcc;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;765;3790;{12830.982092, 96164.607891, 27770}|{13083.239299, 95410.690586, 27770};{13083.239299, 95410.690587, 26910}|{13083.239299, 95410.690587, 30700};{13279.991012, 95500.248867, 27770};{13076.101427, 95432.028365, 27770};{13059.056972, 95821.759986, 27770};{13185.658253, 95444.95949, 28805};750.0;15.0;45.0;0.001564;215.0;0.998436;830;60;2900;830;60;2900;0.001564;215.0;0.998436;45.0;15.0;750.0
1207d000-c10b-4c38-a33d-990dee74a5b7;722ae0a6-2871-47bc-abc3-8aee5b86f9e4;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;765;1670;{12830.982092, 96164.607891, 27770}|{13083.239299, 95410.690586, 27770};{13083.239299, 95410.690586, 27770}|{13622.657224, 93798.540375, 27770};{13287.130367, 95478.911585, 27770};{13083.240782, 95410.691082, 27770};{13059.056972, 95821.759986, 27770};{13454.894537, 94638.726228, 27770};795.0;-30.0;1700.0;2.4596e-7;215.0;2.4449e-7;0;60;0;795.0;-30.0;1700.0;2.4596e-7;215.0;2.4448e-7;0;60;0
1207d000-c10b-4c38-a33d-990dee74a5b7;3dbe40e6-3990-4808-afd9-20920f4e4dc2;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;765;730;{12830.982092, 96164.607891, 27770}|{13083.239299, 95410.690586, 27770};{12589.830549, 96885.333867, 27770}|{12830.982092, 96164.607891, 27770};{13034.873161, 96232.828889, 27770};{12830.983576, 96164.608387, 27770};{13059.056972, 95821.759986, 27770};{12812.352597, 96559.081627, 27770};760.0;-30.0;795.0;1.9195e-7;215.0;1.9188e-7;0;60;0;760.0;-30.0;795.0;1.9195e-7;215.0;1.9188e-7;0;60;0
49f82af8-c082-4c8f-99d7-a9ce823a01ca;b9ce3b38-ab2b-4ccf-bf2b-34e18b42bb26;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3790;1910;{12589.830549, 96885.333868, 26910}|{12589.830549, 96885.333868, 30700};{11974.259505, 98725.081755, 30120}|{12589.830549, 96885.333868, 30120};{12786.582263, 96974.892149, 30120};{12582.692678, 96906.671646, 30120};{12692.249504, 96919.602771, 28805};{12383.991303, 97839.318559, 30120};3180;60;550;0.001564;215.0;0.998436;45.0;15.0;1895.0;1895.0;15.0;45.0;0.001564;215.0;0.998436;3180;60;550
