GUID1;GUID2;PROFILE1;PROFILE2;MATERIAL1;MATERIAL2;CLASS1;CLASS2;ANGLE;PLANE1_X_OVERLAP;PLANE2_X_OVERLAP;PART1_WDITH;PART2_WDITH;PLANE1_Y_OVERLAP;PLANE2_Y_OVERLAP;PLANE1_Z_OVERLAP;PLANE2_Z_OVERLAP;PART1_HEIGHT;PART2_HEIGHT;PART1_LENGTH;PART2_LENGTH;PART1_POINTS;PART2_POINTS;CONNECTION_FIRST_POINT;CONNECTION_SECOND_POINT
12fb71bd-0af0-4144-9827-c4acf57d0c86;d8552403-d3f5-48ca-83c1-d66a5db2763e;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;4131.99;4131.99;1200;1200;0;0;265;265;265;265;4131.99;4131.99;{65609.997017, 257405.714103, 45720}|{65609.997017, 261537.713038, 45720};{66809.997017, 257405.714103, 45720}|{66809.997017, 261537.713038, 45720};{66209.997017, 257405.714103, 45587.5};{66209.997017, 261537.703145, 45587.5}
12fb71bd-0af0-4144-9827-c4acf57d0c86;98621bef-6ae0-484e-8861-7730b33326e9;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;4131.99;4131.99;1200;1200;0;0;265;265;265;265;4131.99;4131.99;{65609.997017, 257405.714103, 45720}|{65609.997017, 261537.713038, 45720};{64409.997017, 257405.714103, 45720}|{64409.997017, 261537.713038, 45720};{65009.997017, 257405.714103, 45587.5};{65009.997017, 261537.703657, 45587.5}
12fb71bd-0af0-4144-9827-c4acf57d0c86;4a35f97c-8d82-4744-8834-de3aa3072824;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-19.99;-19.99;1200;1200;1200;1200;265;265;265;265;4131.99;3361.56;{65609.997017, 257405.714103, 45720}|{65609.997017, 261537.713038, 45720};{65609.998038, 254024.16324, 45720}|{65609.998037, 257385.723239, 45720};{65009.998038, 257395.718671, 45587.5};{66209.997017, 257395.718671, 45587.5}
7eeb5c42-1dc6-4eab-a86e-661cdac16235;d8552403-d3f5-48ca-83c1-d66a5db2763e;HQ320*8-20*150-15*446;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;100;446;1200;100;1200;235;235;335;265;14224.99;4131.99;{53219.906409, 261660.708181, 45690}|{67444.89939, 261660.702106, 45690};{66809.997017, 257405.714103, 45720}|{66809.997017, 261537.713038, 45720};{66209.997017, 261487.702356, 45572.5};{67409.997017, 261487.702356, 45572.5}
02383e67-01f0-4adb-b9ac-27081ace46a1;d8552403-d3f5-48ca-83c1-d66a5db2763e;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-19.99;-19.99;1200;1200;1200;1200;265;265;265;265;3361.56;4131.99;{66809.998038, 254024.16324, 45720}|{66809.998037, 257385.723239, 45720};{66809.997017, 257405.714103, 45720}|{66809.997017, 261537.713038, 45720};{66209.998038, 257395.718671, 45587.5};{67409.997017, 257395.718671, 45587.5}
7c736959-b696-48dd-b656-20ff15ae9b34;81d3c83f-4d85-4c7b-9bc5-87c2d85f3678;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;4131.99;4131.99;1200;1110;-40;-40;265;265;265;265;4131.99;4131.99;{63209.997017, 257405.714103, 45720}|{63209.997017, 261537.713038, 45720};{62059.997017, 257405.714103, 45720}|{62059.997017, 261537.713038, 45720};{62589.997017, 257405.714103, 45587.5};{62589.997017, 261537.704661, 45587.5}
7c736959-b696-48dd-b656-20ff15ae9b34;7eeb5c42-1dc6-4eab-a86e-661cdac16235;UPB265(265X1200);HQ320*8-20*150-15*446;C45/55;S355J2 NM;12;1818;90;100;1200;1200;446;1200;100;235;235;265;335;4131.99;14224.99;{63209.997017, 257405.714103, 45720}|{63209.997017, 261537.713038, 45720};{53219.906409, 261660.708181, 45690}|{67444.89939, 261660.702106, 45690};{62609.997017, 261487.703893, 45572.5};{63809.997017, 261487.703893, 45572.5}
7c736959-b696-48dd-b656-20ff15ae9b34;9077c4c5-95c4-49ce-9df3-0f826ddb1848;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-19.99;-19.99;1200;1200;1200;1200;265;265;265;265;4131.99;3361.56;{63209.997017, 257405.714103, 45720}|{63209.997017, 261537.713038, 45720};{63209.998038, 254024.16324, 45720}|{63209.998037, 257385.723239, 45720};{62609.998038, 257395.718671, 45587.5};{63809.997017, 257395.718671, 45587.5}
7c736959-b696-48dd-b656-20ff15ae9b34;98621bef-6ae0-484e-8861-7730b33326e9;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;4131.99;4131.99;1200;1200;0;0;265;265;265;265;4131.99;4131.99;{63209.997017, 257405.714103, 45720}|{63209.997017, 261537.713038, 45720};{64409.997017, 257405.714103, 45720}|{64409.997017, 261537.713038, 45720};{63809.997017, 257405.714103, 45587.5};{63809.997017, 261537.704169, 45587.5}
7eeb5c42-1dc6-4eab-a86e-661cdac16235;98621bef-6ae0-484e-8861-7730b33326e9;HQ320*8-20*150-15*446;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;100;446;1200;100;1200;235;235;335;265;14224.99;4131.99;{53219.906409, 261660.708181, 45690}|{67444.89939, 261660.702106, 45690};{64409.997017, 257405.714103, 45720}|{64409.997017, 261537.713038, 45720};{63809.997017, 261487.703381, 45572.5};{65009.997017, 261487.703381, 45572.5}
98621bef-6ae0-484e-8861-7730b33326e9;a326b423-dcbb-48ec-9130-4f355190e2c0;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-19.99;-19.99;1200;1200;1200;1200;265;265;265;265;4131.99;3361.56;{64409.997017, 257405.714103, 45720}|{64409.997017, 261537.713038, 45720};{64409.998038, 254024.16324, 45720}|{64409.998037, 257385.723239, 45720};{63809.998038, 257395.718671, 45587.5};{65009.997017, 257395.718671, 45587.5}
8f11e2f1-457d-454f-b088-15117b37a43d;965b973b-fb28-401a-963f-b1e33c05f6e5;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;2045.29;2045.29;1200;1200;0;0;265;265;265;265;2045.29;4020.99;{59659.997017, 257516.713038, 45720}|{59659.997017, 259670.003038, 45720};{60859.997017, 257516.713038, 45720}|{60859.997017, 261537.713038, 45720};{60259.997017, 257516.717643, 45587.5};{60259.997017, 259562.003038, 45587.5}
3cd00a7d-bad1-4d50-a19d-3dfde6bb034b;8f11e2f1-457d-454f-b088-15117b37a43d;HQ265*6-10*150-10*402;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;80;402;1200;80;1200;265;265;275;265;2535;2045.29;{58682.397123, 257395.718493, 45720}|{61217.400153, 257395.717095, 45720};{59659.997017, 257516.713038, 45720}|{59659.997017, 259670.003038, 45720};{59059.997017, 257556.717992, 45587.5};{60259.997017, 257556.717992, 45587.5}
03edff82-aae8-4a6f-be1e-686ed98c7792;8f11e2f1-457d-454f-b088-15117b37a43d;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;2045.29;2045.29;1200;1200;0;0;265;265;265;265;4131.99;2045.29;{58459.997017, 257405.714103, 45720}|{58459.997017, 261537.713038, 45720};{59659.997017, 257516.713038, 45720}|{59659.997017, 259670.003038, 45720};{59059.997017, 257516.717643, 45587.5};{59059.997017, 259562.003038, 45587.5}
6abbe942-30b9-463d-bece-61de8c94a925;6c5864e6-ddd4-4a5f-85a1-d079f7188bf4;HQ265*6-10*150-10*402;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;80;402;1200;80;1200;265;265;275;265;2535;4015.95;{73682.398954, 257400.753894, 45720}|{76217.401984, 257400.752496, 45720};{75345.897017, 257521.754103, 45720}|{75345.897017, 261537.713038, 45720};{74745.897017, 257561.753033, 45587.5};{75945.897017, 257561.753033, 45587.5}
6abbe942-30b9-463d-bece-61de8c94a925;7d5a80ce-8bb3-45e9-8fc3-6b0463b60904;HQ265*6-10*150-10*402;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;595.01;80;402;595.01;80;595.01;265;265;275;265;2535;4015.95;{73682.398954, 257400.753894, 45720}|{76217.401984, 257400.752496, 45720};{74710.887017, 257521.753038, 45720}|{74710.887017, 261537.713038, 45720};{74110.887017, 257561.753516, 45587.5};{74705.898038, 257561.753516, 45587.5}
6abbe942-30b9-463d-bece-61de8c94a925;b8463124-87e7-4bc3-89df-f56707c2a2bd;HQ265*6-10*150-10*402;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;595.01;80;402;595.01;80;595.01;265;265;275;265;2535;3255.59;{73682.398954, 257400.753894, 45720}|{76217.401984, 257400.752496, 45720};{74710.888038, 254024.16324, 45720}|{74710.888037, 257279.753239, 45720};{74110.888038, 257239.753445, 45587.5};{74705.898038, 257239.753445, 45587.5}
6abbe942-30b9-463d-bece-61de8c94a925;9e5b20f8-edb9-4414-8015-1a1c39fc6d03;HQ265*6-10*150-10*402;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;80;402;1200;80;1200;265;265;275;265;2535;3255.59;{73682.398954, 257400.753894, 45720}|{76217.401984, 257400.752496, 45720};{75345.898038, 254024.16324, 45720}|{75345.898037, 257279.753239, 45720};{74745.898038, 257239.752945, 45587.5};{75945.898038, 257239.752945, 45587.5}
6abbe942-30b9-463d-bece-61de8c94a925;dd34c0c6-1b77-405a-951f-f1d4ad363766;HQ265*6-10*150-10*402;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;271.5;185.97;402;1200;185.97;271.5;265;265;275;265;2535;3361.56;{73682.398954, 257400.753894, 45720}|{76217.401984, 257400.752496, 45720};{76545.898038, 254024.16324, 45720}|{76545.898037, 257385.723239, 45720};{75945.898038, 257292.73784, 45587.5};{76217.402031, 257292.73784, 45587.5}
6abbe942-30b9-463d-bece-61de8c94a925;ded51b0d-1a46-496a-b085-b524dd8624bd;HQ265*6-10*150-10*402;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;428.49;185.97;402;1200;185.97;428.49;265;265;275;265;2535;3361.56;{73682.398954, 257400.753894, 45720}|{76217.401984, 257400.752496, 45720};{73510.888038, 254024.16324, 45720}|{73510.888037, 257385.723239, 45720};{73682.398789, 257292.738421, 45587.5};{74110.888038, 257292.738421, 45587.5}
170128ae-a813-4076-9d95-01b85e3b3886;331cb9d6-bbf1-4b14-8a38-87980bebc4ad;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;4131.99;4131.99;1200;1200;0;0;265;265;265;265;4131.99;4131.99;{54809.997017, 257405.714103, 45720}|{54809.997017, 261537.713038, 45720};{56009.997017, 257405.714103, 45720}|{56009.997017, 261537.713038, 45720};{55409.997017, 257405.714103, 45587.5};{55409.997017, 261537.707756, 45587.5}
170128ae-a813-4076-9d95-01b85e3b3886;7eeb5c42-1dc6-4eab-a86e-661cdac16235;UPB265(265X1200);HQ320*8-20*150-15*446;C45/55;S355J2 NM;12;1818;90;100.01;1200;1200;446;1200;100;235;235;265;335;4131.99;14224.99;{54809.997017, 257405.714103, 45720}|{54809.997017, 261537.713038, 45720};{53219.906409, 261660.708181, 45690}|{67444.89939, 261660.702106, 45690};{54209.997017, 261487.70748, 45572.5};{55409.997017, 261487.70748, 45572.5}
170128ae-a813-4076-9d95-01b85e3b3886;d9e9387c-765e-4f55-b414-b486ced243c1;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;4131.99;4131.99;1200;1200;0;0;265;265;265;265;4131.99;4131.99;{54809.997017, 257405.714103, 45720}|{54809.997017, 261537.713038, 45720};{53609.997017, 257405.714103, 45720}|{53609.997017, 261537.713038, 45720};{54209.997017, 257405.714103, 45587.5};{54209.997017, 261537.708269, 45587.5}
170128ae-a813-4076-9d95-01b85e3b3886;e0f27cda-1816-4b94-a84c-148240ebbe11;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-19.99;-19.99;1200;1200;1200;1200;265;265;265;265;4131.99;3361.56;{54809.997017, 257405.714103, 45720}|{54809.997017, 261537.713038, 45720};{54809.998038, 254024.16324, 45720}|{54809.998037, 257385.723239, 45720};{54209.998038, 257395.718671, 45587.5};{55409.997017, 257395.718671, 45587.5}
03edff82-aae8-4a6f-be1e-686ed98c7792;814357c0-0781-4988-b8ec-8beacabd1a0e;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;4131.99;4131.99;1200;1200;-50;-50;265;265;265;265;4131.99;4131.99;{58459.997017, 257405.714103, 45720}|{58459.997017, 261537.713038, 45720};{57209.997017, 257405.714103, 45720}|{57209.997017, 261537.713038, 45720};{57834.997017, 257405.714103, 45587.5};{57834.997017, 261537.706732, 45587.5}
331cb9d6-bbf1-4b14-8a38-87980bebc4ad;814357c0-0781-4988-b8ec-8beacabd1a0e;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;4131.99;4131.99;1200;1200;0;0;265;265;265;265;4131.99;4131.99;{56009.997017, 257405.714103, 45720}|{56009.997017, 261537.713038, 45720};{57209.997017, 257405.714103, 45720}|{57209.997017, 261537.713038, 45720};{56609.997017, 257405.714103, 45587.5};{56609.997017, 261537.707244, 45587.5}
7eeb5c42-1dc6-4eab-a86e-661cdac16235;814357c0-0781-4988-b8ec-8beacabd1a0e;HQ320*8-20*150-15*446;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;100;446;1200;100;1200;235;235;335;265;14224.99;4131.99;{53219.906409, 261660.708181, 45690}|{67444.89939, 261660.702106, 45690};{57209.997017, 257405.714103, 45720}|{57209.997017, 261537.713038, 45720};{56609.997017, 261487.706455, 45572.5};{57809.997017, 261487.706455, 45572.5}
814357c0-0781-4988-b8ec-8beacabd1a0e;b18534d4-b175-48a7-b4a3-6b27b7a5daa4;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-19.99;-19.99;1200;1200;1200;1200;265;265;265;265;4131.99;3361.56;{57209.997017, 257405.714103, 45720}|{57209.997017, 261537.713038, 45720};{57209.998038, 254024.16324, 45720}|{57209.998037, 257385.723239, 45720};{56609.998038, 257395.718671, 45587.5};{57809.997017, 257395.718671, 45587.5}
81d3c83f-4d85-4c7b-9bc5-87c2d85f3678;965b973b-fb28-401a-963f-b1e33c05f6e5;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;4020.99;4020.99;1110;1200;0;0;265;265;265;265;4131.99;4020.99;{62059.997017, 257405.714103, 45720}|{62059.997017, 261537.713038, 45720};{60859.997017, 257516.713038, 45720}|{60859.997017, 261537.713038, 45720};{61459.997017, 257516.717047, 45587.5};{61459.997017, 261537.705173, 45587.5}
3cd00a7d-bad1-4d50-a19d-3dfde6bb034b;965b973b-fb28-401a-963f-b1e33c05f6e5;HQ265*6-10*150-10*402;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;957.41;80;402;1200;80;957.4;265;265;275;265;2535;4020.99;{58682.397123, 257395.718493, 45720}|{61217.400153, 257395.717095, 45720};{60859.997017, 257516.713038, 45720}|{60859.997017, 261537.713038, 45720};{60259.997017, 257556.717363, 45587.5};{61217.400319, 257556.717363, 45587.5}
7eeb5c42-1dc6-4eab-a86e-661cdac16235;965b973b-fb28-401a-963f-b1e33c05f6e5;HQ320*8-20*150-15*446;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;100;446;1200;100;1200;235;235;335;265;14224.99;4020.99;{53219.906409, 261660.708181, 45690}|{67444.89939, 261660.702106, 45690};{60859.997017, 257516.713038, 45720}|{60859.997017, 261537.713038, 45720};{60259.997017, 261487.704896, 45572.5};{61459.997017, 261487.704896, 45572.5}
7eeb5c42-1dc6-4eab-a86e-661cdac16235;81d3c83f-4d85-4c7b-9bc5-87c2d85f3678;HQ320*8-20*150-15*446;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1110;100;446;1110;100;1110;235;235;335;265;14224.99;4131.99;{53219.906409, 261660.708181, 45690}|{67444.89939, 261660.702106, 45690};{62059.997017, 257405.714103, 45720}|{62059.997017, 261537.713038, 45720};{61459.997017, 261487.704403, 45572.5};{62569.997017, 261487.704403, 45572.5}
3a6cc76b-2c0b-48cf-b61c-c599196d9d0b;81d3c83f-4d85-4c7b-9bc5-87c2d85f3678;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-19.99;-19.99;1200;1110;1110;1110;265;265;265;265;3361.56;4131.99;{62009.998038, 254024.16324, 45720}|{62009.998037, 257385.723239, 45720};{62059.997017, 257405.714103, 45720}|{62059.997017, 261537.713038, 45720};{61459.997017, 257395.718671, 45587.5};{62569.997017, 257395.718671, 45587.5}
03edff82-aae8-4a6f-be1e-686ed98c7792;3cd00a7d-bad1-4d50-a19d-3dfde6bb034b;UPB265(265X1200);HQ265*6-10*150-10*402;C45/55;S355J2 NM;12;1818;90;191;377.6;1200;402;377.6;191;265;265;265;275;4131.99;2535;{58459.997017, 257405.714103, 45720}|{58459.997017, 261537.713038, 45720};{58682.397123, 257395.718493, 45720}|{61217.400153, 257395.717095, 45720};{58682.397074, 257501.216325, 45587.5};{59059.997017, 257501.216325, 45587.5}
03edff82-aae8-4a6f-be1e-686ed98c7792;7eeb5c42-1dc6-4eab-a86e-661cdac16235;UPB265(265X1200);HQ320*8-20*150-15*446;C45/55;S355J2 NM;12;1818;90;100;1200;1200;446;1200;100;235;235;265;335;4131.99;14224.99;{58459.997017, 257405.714103, 45720}|{58459.997017, 261537.713038, 45720};{53219.906409, 261660.708181, 45690}|{67444.89939, 261660.702106, 45690};{57859.997017, 261487.705921, 45572.5};{59059.997017, 261487.705921, 45572.5}
03edff82-aae8-4a6f-be1e-686ed98c7792;473e6023-b758-495c-82ca-81106f7ebe3a;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-19.99;-19.99;1200;1200;1150;1150;265;265;265;265;4131.99;3361.56;{58459.997017, 257405.714103, 45720}|{58459.997017, 261537.713038, 45720};{58409.998038, 254024.16324, 45720}|{58409.998037, 257385.723239, 45720};{57859.997017, 257395.718671, 45587.5};{59009.998038, 257395.718671, 45587.5}
331cb9d6-bbf1-4b14-8a38-87980bebc4ad;7eeb5c42-1dc6-4eab-a86e-661cdac16235;UPB265(265X1200);HQ320*8-20*150-15*446;C45/55;S355J2 NM;12;1818;90;100.01;1200;1200;446;1200;100;235;235;265;335;4131.99;14224.99;{56009.997017, 257405.714103, 45720}|{56009.997017, 261537.713038, 45720};{53219.906409, 261660.708181, 45690}|{67444.89939, 261660.702106, 45690};{55409.997017, 261487.706967, 45572.5};{56609.997017, 261487.706967, 45572.5}
331cb9d6-bbf1-4b14-8a38-87980bebc4ad;f9d547e7-104f-4338-8a88-f00a3e0fe5f3;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-19.99;-19.99;1200;1200;1200;1200;265;265;265;265;4131.99;3361.56;{56009.997017, 257405.714103, 45720}|{56009.997017, 261537.713038, 45720};{56009.998038, 254024.16324, 45720}|{56009.998037, 257385.723239, 45720};{55409.998038, 257395.718671, 45587.5};{56609.997017, 257395.718671, 45587.5}
3cd00a7d-bad1-4d50-a19d-3dfde6bb034b;ad9e3127-0a31-493e-ac78-948d9974c091;HQ265*6-10*150-10*402;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1007.4;80;402;1200;80;1007.4;265;265;275;265;2535;3250.55;{58682.397123, 257395.718493, 45720}|{61217.400153, 257395.717095, 45720};{60809.998038, 254024.16324, 45720}|{60809.998037, 257274.713239, 45720};{60209.998038, 257234.717355, 45587.5};{61217.400141, 257234.717355, 45587.5}
3a6cc76b-2c0b-48cf-b61c-c599196d9d0b;3cd00a7d-bad1-4d50-a19d-3dfde6bb034b;UPB265(265X1200);HQ265*6-10*150-10*402;C45/55;S355J2 NM;12;1818;90;191.01;-192.6;1200;402;-192.6;191.01;265;265;265;275;3361.56;2535;{62009.998038, 254024.16324, 45720}|{62009.998037, 257385.723239, 45720};{58682.397123, 257395.718493, 45720}|{61217.400153, 257395.717095, 45720};{61313.69912, 257290.22014, 45455};{61313.69912, 257290.22014, 45720}
3cd00a7d-bad1-4d50-a19d-3dfde6bb034b;d61f9212-a7e1-4237-87d7-bb21a7a23443;HQ265*6-10*150-10*402;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;80;402;1200;80;1200;265;265;275;265;2535;3250.55;{58682.397123, 257395.718493, 45720}|{61217.400153, 257395.717095, 45720};{59609.998038, 254024.16324, 45720}|{59609.998037, 257274.723239, 45720};{59009.998038, 257234.71793, 45587.5};{60209.998038, 257234.71793, 45587.5}
3cd00a7d-bad1-4d50-a19d-3dfde6bb034b;473e6023-b758-495c-82ca-81106f7ebe3a;HQ265*6-10*150-10*402;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;327.6;191.01;402;1200;191;327.6;265;265;275;265;2535;3361.56;{58682.397123, 257395.718493, 45720}|{61217.400153, 257395.717095, 45720};{58409.998038, 254024.16324, 45720}|{58409.998037, 257385.723239, 45720};{58682.396957, 257290.220748, 45587.5};{59009.998038, 257290.220748, 45587.5}
7eeb5c42-1dc6-4eab-a86e-661cdac16235;d9e9387c-765e-4f55-b414-b486ced243c1;HQ320*8-20*150-15*446;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;990.09;100.01;446;1200;100;990.09;235;235;335;265;14224.99;4131.99;{53219.906409, 261660.708181, 45690}|{67444.89939, 261660.702106, 45690};{53609.997017, 257405.714103, 45720}|{53609.997017, 261537.713038, 45720};{53219.906335, 261487.708458, 45572.5};{54209.997081, 261487.708035, 45572.5}
4ba17ecb-09b7-405f-899c-c7f12025b806;d9e9387c-765e-4f55-b414-b486ced243c1;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;4106.99;4106.99;1200;1200;-85.1;-85.1;265;265;265;265;7488.54;4131.99;{52324.896589, 254024.168071, 45720}|{52324.897016, 261512.708068, 45720};{53609.997017, 257405.714103, 45720}|{53609.997017, 261537.713038, 45720};{52967.447019, 257405.714103, 45587.5};{52967.447019, 261512.708035, 45587.5}
3065e47f-0333-4e11-8d95-4049be4155c8;d9e9387c-765e-4f55-b414-b486ced243c1;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-19.99;-19.99;1200;1200;1200;1200;265;265;265;265;3361.56;4131.99;{53609.998038, 254024.16324, 45720}|{53609.998037, 257385.723239, 45720};{53609.997017, 257405.714103, 45720}|{53609.997017, 261537.713038, 45720};{53009.998038, 257395.718671, 45587.5};{54209.997017, 257395.718671, 45587.5}
57c04f9c-23a3-4e91-bbb4-603ebb8f756e;d9e9387c-765e-4f55-b414-b486ced243c1;HQ265*8-25*200-20*456;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;199.91;105;456;1200;105;199.91;265;265;285;265;12383.01;4131.99;{40826.899839, 261660.714812, 45720}|{53209.906409, 261660.708181, 45720};{53609.997017, 257405.714103, 45720}|{53609.997017, 261537.713038, 45720};{53109.951633, 261485.208308, 45455};{53109.951633, 261485.208308, 45720}
4ba17ecb-09b7-405f-899c-c7f12025b806;aaca7fca-234d-4b54-a675-e0091dff58df;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;7488.54;7488.54;1200;1200;0;0;265;265;265;265;7488.54;7488.54;{52324.896589, 254024.168071, 45720}|{52324.897016, 261512.708068, 45720};{51124.896589, 254024.168071, 45720}|{51124.89659, 261512.70807, 45720};{51724.896592, 254024.168077, 45587.5};{51724.897019, 261512.708102, 45587.5}
4aa8bf38-e1ce-40d9-bad5-caefb4b20be9;aaca7fca-234d-4b54-a675-e0091dff58df;HQ265*6-10*150-10*297-15;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;80;297;1200;80;1200;265;265;275;265;5132.5;7488.54;{50132.398808, 253903.16799, 45720}|{55264.898808, 253903.16799, 45720};{51124.896589, 254024.168071, 45720}|{51124.89659, 261512.70807, 45720};{50524.896589, 254064.168031, 45587.5};{51724.896589, 254064.168031, 45587.5}
57c04f9c-23a3-4e91-bbb4-603ebb8f756e;aaca7fca-234d-4b54-a675-e0091dff58df;HQ265*8-25*200-20*456;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;80;456;1200;80;1200;265;265;285;265;12383.01;7488.54;{40826.899839, 261660.714812, 45720}|{53209.906409, 261660.708181, 45720};{51124.896589, 254024.168071, 45720}|{51124.89659, 261512.70807, 45720};{50524.896589, 261472.708499, 45587.5};{51724.896589, 261472.708499, 45587.5}
4aa8bf38-e1ce-40d9-bad5-caefb4b20be9;4ba17ecb-09b7-405f-899c-c7f12025b806;HQ265*6-10*150-10*297-15;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;80;297;1200;80;1200;265;265;275;265;5132.5;7488.54;{50132.398808, 253903.16799, 45720}|{55264.898808, 253903.16799, 45720};{52324.896589, 254024.168071, 45720}|{52324.897016, 261512.708068, 45720};{51724.896592, 254064.168085, 45587.5};{52924.896592, 254064.168016, 45587.5}
