GUID1;GUID2;PROFILE1;PROFILE2;MATERIAL1;MATERIAL2;CLASS1;CLASS2;ANGLE;PLANE1_X_OVERLAP;PLANE2_X_OVERLAP;PART1_WDITH;PART2_WDITH;PLANE1_Y_OVERLAP;PLANE2_Y_OVERLAP;PLANE1_Z_OVERLAP;PLANE2_Z_OVERLAP;PART1_HEIGHT;PART2_HEIGHT;PART1_LENGTH;PART2_LENGTH;PART1_POINTS;PART2_POINTS;CONNECTION_FIRST_POINT;CONNECTION_SECOND_POINT;PART1_COG;PART2_COG
17c87f45-ea65-449b-a245-79fc5586c3d0;deffce1a-d3aa-4dea-ba6e-a39ed62ec4d5;3580*200;3580*200;C45/55;C50/60;8;8;0;4784;4784;200;200;200;200;-19.8;-19.8;3580;3580.2;4784;4784;{31708.00098, 25010.99615, 12250.001938}|{36492.000491, 25010.995997, 12250.001938};{31708.00098, 25010.99615, 8650.001938}|{36492.000491, 25010.995997, 8650.001938};{31708.000983, 25110.995917, 12240.103484};{36492.000495, 25110.995764, 12240.103484};{34100.000739, 25110.995841, 14040.001938};{34100.000739, 25110.995841, 10440.103484}
17c87f45-ea65-449b-a245-79fc5586c3d0;281ac862-58a0-4b51-a979-3032ae28263d;3580*200;3580*200;C45/55;C45/55;8;8;0;-16;-16;200;200;200;200;3580;3580;3580;3580.05;4784;5777.1;{31708.00098, 25010.99615, 12250.001938}|{36492.000491, 25010.995997, 12250.001938};{25914.893876, 25010.996336, 12250.001938}|{31692.00098, 25010.996151, 12250.001938};{31700.000983, 25110.995918, 12250.001938};{31700.000983, 25110.995918, 15830.001938};{34100.000739, 25110.995841, 14040.001938};{28803.45332, 25110.996244, 14040.026823}
17c87f45-ea65-449b-a245-79fc5586c3d0;937d6e4d-c25c-4b43-9c94-a325e1af286b;3580*200;UPB380(380X1200);C45/55;C45/55;8;80;90;82;100;200;1200;100;82;380;380;3580;380;4784;6081;{31708.00098, 25010.99615, 12250.001938}|{36492.000491, 25010.995997, 12250.001938};{31190.002314, 25085.425696, 15830.000379}|{31190.002314, 18939.995696, 15830.000379};{31749.001645, 25060.995932, 15450.000379};{31749.001645, 25060.995932, 15830.000379};{34100.000739, 25110.995841, 14040.001938};{31190.002314, 22070.495941, 15640.000379}
17c87f45-ea65-449b-a245-79fc5586c3d0;a240b28c-dd9d-4aec-895b-c7ceedef025b;3580*200;UPB380(380X1200);C45/55;C45/55;8;80;90;82;100;200;1200;100;82;-20;-20;3580;380;4784;6081;{31708.00098, 25010.99615, 12250.001938}|{36492.000491, 25010.995997, 12250.001938};{31190.002314, 24820.445697, 12230.000379}|{31190.002314, 18939.995697, 12230.000379};{31749.001645, 25110.996185, 12240.001158};{31749.001645, 25010.995679, 12240.001158};{34100.000739, 25110.995841, 14040.001938};{31190.002314, 22070.495941, 12040.000379}
11b57c58-1fa0-4ca7-b470-50cc30d7483c;17c87f45-ea65-449b-a245-79fc5586c3d0;3580*200;3580*200;C45/55;C45/55;8;8;0;-16;-16;200;200;200;200;3580;3580;3580;3580;4784;4784;{36508.000491, 25010.995996, 12250.001938}|{41292.000002, 25010.995842, 12250.001938};{31708.00098, 25010.99615, 12250.001938}|{36492.000491, 25010.995997, 12250.001938};{36500.000495, 25110.995764, 12250.001938};{36500.000495, 25110.995764, 15830.001938};{38900.00025, 25110.995764, 14040.001938};{34100.000739, 25110.995841, 14040.001938}
1240161b-289b-48b7-a2f4-31aead6ee743;17c87f45-ea65-449b-a245-79fc5586c3d0;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;90;100;1102;1200;200;1102;100;-20;-20;380;3580;14601.77;4784;{35990.002314, 25085.425697, 12230.000379}|{35990.002314, 10709.205697, 12230.000379};{31708.00098, 25010.99615, 12250.001938}|{36492.000491, 25010.995997, 12250.001938};{35390.002309, 25060.995586, 12240.001158};{36492.000493, 25060.995551, 12240.001158};{35990.002314, 17810.112501, 12040.000379};{34100.000739, 25110.995841, 14040.001938}
17c87f45-ea65-449b-a245-79fc5586c3d0;488aff4a-0325-48d0-95eb-76e0446a055e;3580*200;UPB380(380X1200);C45/55;C45/55;8;80;90;1200;100;200;1200;100;1200;-20;-20;3580;380;4784;14601.77;{31708.00098, 25010.99615, 12250.001938}|{36492.000491, 25010.995997, 12250.001938};{34790.002314, 25085.425697, 12230.000379}|{34790.002314, 10709.205697, 12230.000379};{35390.002314, 25060.995584, 12240.001158};{34190.002314, 25060.995584, 12240.001158};{34100.000739, 25110.995841, 14040.001938};{34790.002314, 17810.11252, 12040.000379}
17c87f45-ea65-449b-a245-79fc5586c3d0;e1722c55-b3cf-48d1-8094-b4007fbd4fe3;3580*200;UPB380(380X1200);C45/55;C45/55;8;80;90;1200;100;200;1200;100;1200;-20;-20;3580;380;4784;14601.77;{31708.00098, 25010.99615, 12250.001938}|{36492.000491, 25010.995997, 12250.001938};{33590.002314, 25085.425697, 12230.000379}|{33590.002314, 10709.205697, 12230.000379};{34190.002314, 25060.995623, 12240.001158};{32990.002314, 25060.995623, 12240.001158};{34100.000739, 25110.995841, 14040.001938};{33590.002314, 17810.112539, 12040.000379}
17c87f45-ea65-449b-a245-79fc5586c3d0;19884384-66cc-4896-b951-0313a0da92a3;3580*200;UPB380(380X1200);C45/55;C45/55;8;80;90;1200;100;200;1200;100;1200;-20;-20;3580;380;4784;14601.77;{31708.00098, 25010.99615, 12250.001938}|{36492.000491, 25010.995997, 12250.001938};{32390.002314, 25085.425697, 12230.000379}|{32390.002314, 10709.205697, 12230.000379};{32990.002314, 25060.995661, 12240.001158};{31790.002314, 25060.995661, 12240.001158};{34100.000739, 25110.995841, 14040.001938};{32390.002314, 17810.112558, 12040.000379}
b6f05c02-eb90-4a09-99c4-b27e1301c2e3;deffce1a-d3aa-4dea-ba6e-a39ed62ec4d5;3700*300;3580*200;Crane check;C50/60;1;8;0;4784;4784;300;200;200;200;-20;-20;3700;3580.2;6999.42;4784;{38507.381531, 25260.424164, 4930.000488}|{31507.981531, 25260.427979, 4930.000488};{31708.00098, 25010.99615, 8650.001938}|{36492.000491, 25010.995997, 8650.001938};{31708.000983, 25110.995917, 8640.001213};{36492.000495, 25110.995764, 8640.001213};{35007.671278, 25110.426071, 6780.000488};{34100.000739, 25110.995841, 10440.103484}
89b79995-63be-45ec-b165-608ac3da8152;deffce1a-d3aa-4dea-ba6e-a39ed62ec4d5;3580*200;3580*200;C50/60;C50/60;8;8;0;-16;-16;200.12;200;200;200;3580;3580;3580;3580.2;4784;4784;{36508.000491, 25010.995996, 8650.001938}|{41292.000002, 25010.995842, 8650.001938};{31708.00098, 25010.99615, 8650.001938}|{36492.000491, 25010.995997, 8650.001938};{36500.000495, 25110.995764, 8650.001938};{36500.000495, 25110.995764, 12230.001938};{38900.00025, 25110.985852, 10440.000677};{34100.000739, 25110.995841, 10440.103484}
b3d7c13a-3ab3-4137-92f8-d398531fc5e3;deffce1a-d3aa-4dea-ba6e-a39ed62ec4d5;3580*200;3580*200;C50/60;C50/60;8;8;0;-16;-16;200;200;200;200;3580.15;3580.15;3580.15;3580.2;5777.1;4784;{25914.893876, 25010.996336, 8650.001938}|{31692.00098, 25010.996151, 8650.001938};{31708.00098, 25010.99615, 8650.001938}|{36492.000491, 25010.995997, 8650.001938};{31700.000983, 25110.995918, 8650.001938};{31700.000983, 25110.995918, 12230.151709};{28803.45332, 25110.996243, 10440.076823};{34100.000739, 25110.995841, 10440.103484}
a240b28c-dd9d-4aec-895b-c7ceedef025b;deffce1a-d3aa-4dea-ba6e-a39ed62ec4d5;UPB380(380X1200);3580*200;C45/55;C50/60;80;8;90;100;82;1200;200;82;100;380;380;380;3580.2;6081;4784;{31190.002314, 24820.445697, 12230.000379}|{31190.002314, 18939.995697, 12230.000379};{31708.00098, 25010.99615, 8650.001938}|{36492.000491, 25010.995997, 8650.001938};{31749.001645, 25060.995932, 11850.000379};{31749.001645, 25060.995932, 12230.000379};{31190.002314, 22070.495941, 12040.000379};{34100.000739, 25110.995841, 10440.103484}
b4761749-36f1-46ff-8c1c-272bc10d3029;deffce1a-d3aa-4dea-ba6e-a39ed62ec4d5;UPB380(380X1200);3580*200;C45/55;C50/60;80;8;90;99.94;-98;1200;200;-98;99.94;380;380;380;3580.2;14601.7;4784;{37190.002314, 25085.425697, 12230.000379}|{37190.002314, 10709.205697, 12230.000379};{31708.00098, 25010.99615, 8650.001938}|{36492.000491, 25010.995997, 8650.001938};{36541.001406, 25060.964048, 11850.000379};{36541.001406, 25060.964048, 12230.000379};{37190.002314, 17810.081001, 12040.000379};{34100.000739, 25110.995841, 10440.103484}
1240161b-289b-48b7-a2f4-31aead6ee743;deffce1a-d3aa-4dea-ba6e-a39ed62ec4d5;UPB380(380X1200);3580*200;C45/55;C50/60;80;8;90;100;1102;1200;200;1102;100;380;380;380;3580.2;14601.77;4784;{35990.002314, 25085.425697, 12230.000379}|{35990.002314, 10709.205697, 12230.000379};{31708.00098, 25010.99615, 8650.001938}|{36492.000491, 25010.995997, 8650.001938};{36492.000498, 25060.995547, 12040.000379};{35390.002314, 25060.995547, 12040.000379};{35990.002314, 17810.112501, 12040.000379};{34100.000739, 25110.995841, 10440.103484}
488aff4a-0325-48d0-95eb-76e0446a055e;deffce1a-d3aa-4dea-ba6e-a39ed62ec4d5;UPB380(380X1200);3580*200;C45/55;C50/60;80;8;90;100;1200;1200;200;1200;100;380;380;380;3580.2;14601.77;4784;{34790.002314, 25085.425697, 12230.000379}|{34790.002314, 10709.205697, 12230.000379};{31708.00098, 25010.99615, 8650.001938}|{36492.000491, 25010.995997, 8650.001938};{35390.002314, 25060.995584, 12040.000379};{34190.002314, 25060.995584, 12040.000379};{34790.002314, 17810.11252, 12040.000379};{34100.000739, 25110.995841, 10440.103484}
deffce1a-d3aa-4dea-ba6e-a39ed62ec4d5;e1722c55-b3cf-48d1-8094-b4007fbd4fe3;3580*200;UPB380(380X1200);C50/60;C45/55;8;80;90;1200;100;200;1200;100;1200;380;380;3580.2;380;4784;14601.77;{31708.00098, 25010.99615, 8650.001938}|{36492.000491, 25010.995997, 8650.001938};{33590.002314, 25085.425697, 12230.000379}|{33590.002314, 10709.205697, 12230.000379};{34190.002314, 25060.995623, 12040.000379};{32990.002314, 25060.995623, 12040.000379};{34100.000739, 25110.995841, 10440.103484};{33590.002314, 17810.112539, 12040.000379}
19884384-66cc-4896-b951-0313a0da92a3;deffce1a-d3aa-4dea-ba6e-a39ed62ec4d5;UPB380(380X1200);3580*200;C45/55;C50/60;80;8;90;100;1200;1200;200;1200;100;380;380;380;3580.2;14601.77;4784;{32390.002314, 25085.425697, 12230.000379}|{32390.002314, 10709.205697, 12230.000379};{31708.00098, 25010.99615, 8650.001938}|{36492.000491, 25010.995997, 8650.001938};{32990.002314, 25060.995661, 12040.000379};{31790.002314, 25060.995661, 12040.000379};{32390.002314, 17810.112558, 12040.000379};{34100.000739, 25110.995841, 10440.103484}
2ed3ea04-1c21-4946-aeb8-701c18e0d399;314e1729-b3d1-4418-ad1c-124e17f41bb1;PL30*250;2300*300;S355J2;Crane check;18;1;0;6949.36;6949.37;30;300;-20;250.46;250;-20;250;2300;6949.36;6999.3;{38482.244694, 25109.954084, 2560.000031}|{31532.887963, 25110.418419, 2560.000031};{38507.26022, 25260.422518, 2580.000488}|{31237.923337, 25260.427979, 2580.000488};{38482.244694, 25109.954084, 2570.000259};{31532.887963, 25110.418419, 2570.000259};{35007.566328, 25110.186252, 2545.000031};{35007.610887, 25110.425146, 3730.000488}
314e1729-b3d1-4418-ad1c-124e17f41bb1;b6f05c02-eb90-4a09-99c4-b27e1301c2e3;2300*300;3700*300;Crane check;Crane check;1;1;0;6999.3;6999.3;300;300;300;300;-50;-50;2300;3700;6999.3;6999.42;{38507.26022, 25260.422518, 2580.000488}|{31237.923337, 25260.427979, 2580.000488};{38507.381531, 25260.424164, 4930.000488}|{31507.981531, 25260.427979, 4930.000488};{38507.260862, 25110.42261, 4905.000488};{31507.960912, 25110.427866, 4905.000488};{35007.610887, 25110.425146, 3730.000488};{35007.671278, 25110.426071, 6780.000488}
0b500ed0-6495-443c-b748-922e464fb0da;2ed3ea04-1c21-4946-aeb8-701c18e0d399;UPB380(380X1200);PL20*421;C45/55;S355J2;80;18;90;96.79;202.49;1200;20;202.52;0;0;96.86;380;421;14373.75;6949.36;{38879.738402, 24933.747837, 2559.997318}|{38879.738402, 10699.105224, 2559.997318};{38482.240518, 25047.454084, 2160.000031}|{31532.883787, 25047.918419, 2160.000031};{38482.239602, 24885.34762, 2179.998674};{38279.738402, 24885.34762, 2179.998674};{38879.738402, 17746.872477, 2369.997318};{35007.562152, 25047.686252, 2170.000031}
2ed3ea04-1c21-4946-aeb8-701c18e0d399;49e00a3a-fcea-41f0-a323-3849aa3b7647;PL20*421;UPB380(380X1200);S355J2;C45/55;18;80;90;747.8;100.47;20;1200;0;746.87;100.05;0;421;380;6949.36;14077.42;{38482.240518, 25047.454084, 2160.000031}|{31532.883787, 25047.918419, 2160.000031};{31679.738402, 24927.785223, 2559.997318}|{31679.738402, 10699.135223, 2559.997318};{32279.738402, 24887.390959, 2179.998674};{31532.863041, 24887.390959, 2179.998674};{35007.562152, 25047.686252, 2170.000031};{31679.738402, 17898.708082, 2369.997318}
13d081cf-dbc2-4b50-9a6d-34679bef5e16;2ed3ea04-1c21-4946-aeb8-701c18e0d399;UPB380(380X1200);PL20*421;C45/55;S355J2;80;18;90;100.09;1200.96;1200;20;1200;0;0;100.08;380;421;14377.05;6949.36;{37679.738402, 24927.735224, 2559.997318}|{37679.738402, 10699.105224, 2559.997318};{38482.240518, 25047.454084, 2160.000031}|{31532.883787, 25047.918419, 2160.000031};{38279.738402, 24887.004364, 2179.998674};{37079.738402, 24887.004364, 2179.998674};{37679.738402, 17748.522456, 2369.997318};{35007.562152, 25047.686252, 2170.000031}
2ed3ea04-1c21-4946-aeb8-701c18e0d399;8e29ad6b-55b9-4488-81f9-a091a4a946b0;PL20*421;UPB380(380X1200);S355J2;C45/55;18;80;90;1200.94;100.17;20;1200;0;1200;100.08;0;421;380;6949.36;14077.14;{38482.240518, 25047.454084, 2160.000031}|{31532.883787, 25047.918419, 2160.000031};{36479.738402, 24927.745224, 2559.997318}|{36479.738402, 10699.115224, 2559.997318};{37079.738402, 24887.084544, 2179.998674};{35879.738402, 24887.084544, 2179.998674};{35007.562152, 25047.686252, 2170.000031};{36479.738402, 17898.5591, 2369.997318}
2ed3ea04-1c21-4946-aeb8-701c18e0d399;9afbe0bd-8e6e-4454-8630-a72a7d529a22;PL20*421;UPB380(380X1200);S355J2;C45/55;18;80;90;1200.96;100.25;20;1200;0;1200;100.08;0;421;380;6949.36;14377.21;{38482.240518, 25047.454084, 2160.000031}|{31532.883787, 25047.918419, 2160.000031};{35279.738402, 24927.755224, 2559.997318}|{35279.738402, 10699.125224, 2559.997318};{35879.738402, 24887.164724, 2179.998674};{34679.738402, 24887.164724, 2179.998674};{35007.562152, 25047.686252, 2170.000031};{35279.738402, 17748.602636, 2369.997318}
2ed3ea04-1c21-4946-aeb8-701c18e0d399;84d8cf9e-efe3-4cec-a427-a06d77e81c56;PL20*421;UPB380(380X1200);S355J2;C45/55;18;80;90;1200.96;100.33;20;1200;0;1200;100.08;0;421;380;6949.36;14377.29;{38482.240518, 25047.454084, 2160.000031}|{31532.883787, 25047.918419, 2160.000031};{34079.738402, 24927.765223, 2559.997318}|{34079.738402, 10699.125223, 2559.997318};{34679.738402, 24887.244905, 2179.998674};{33479.738402, 24887.244905, 2179.998674};{35007.562152, 25047.686252, 2170.000031};{34079.738402, 17748.642727, 2369.997318}
2ed3ea04-1c21-4946-aeb8-701c18e0d399;45a127cd-9340-4407-90ba-92f4093e0c7a;PL20*421;UPB380(380X1200);S355J2;C45/55;18;80;90;1200.96;100.41;20;1200;0;1200;100.08;0;421;380;6949.36;14377.37;{38482.240518, 25047.454084, 2160.000031}|{31532.883787, 25047.918419, 2160.000031};{32879.738402, 24927.775223, 2559.997318}|{32879.738402, 10699.135223, 2559.997318};{33479.738402, 24887.325085, 2179.998674};{32279.738402, 24887.325085, 2179.998674};{35007.562152, 25047.686252, 2170.000031};{32879.738402, 17748.682817, 2369.997318}
3023cad3-42c0-4479-84f1-e617eacfccb2;b6f05c02-eb90-4a09-99c4-b27e1301c2e3;UPB380(380X1200);3700*300;C45/55;Crane check;80;1;90;100;717.38;1200;300;717.38;100;380;380;380;3700;14351.22;6999.42;{38390.002314, 25060.425697, 8630.000379}|{38390.002314, 10709.205697, 8630.000379};{38507.381531, 25260.424164, 4930.000488}|{31507.981531, 25260.427979, 4930.000488};{38507.381476, 25010.424332, 8440.000434};{37790.002314, 25010.424332, 8440.000434};{38390.002314, 17884.815375, 8440.000379};{35007.671278, 25110.426071, 6780.000488}
89b79995-63be-45ec-b165-608ac3da8152;b6f05c02-eb90-4a09-99c4-b27e1301c2e3;3580*200;3700*300;C50/60;Crane check;8;1;0;1999.38;1999.38;200.12;300;200.12;200.12;-20;-20;3580;3700;4784;6999.42;{36508.000491, 25010.995996, 8650.001938}|{41292.000002, 25010.995842, 8650.001938};{38507.381531, 25260.424164, 4930.000488}|{31507.981531, 25260.427979, 4930.000488};{36508.000495, 25110.985928, 8639.999952};{38507.381552, 25110.985864, 8639.999952};{38900.00025, 25110.985852, 10440.000677};{35007.671278, 25110.426071, 6780.000488}
b1a18858-6149-441d-b3af-590ac50c1393;b6f05c02-eb90-4a09-99c4-b27e1301c2e3;UPB380(380X1200);3700*300;C45/55;Crane check;80;1;90;100;1200.01;1200;300;1200;100;380;380;380;3700;14351.22;6999.42;{37190.002314, 25085.425697, 8630.000379}|{37190.002314, 10709.205697, 8630.000379};{38507.381531, 25260.424164, 4930.000488}|{31507.981531, 25260.427979, 4930.000488};{37790.002314, 25010.424855, 8440.000379};{36590.002314, 25010.424855, 8440.000379};{37190.002314, 17884.812809, 8440.000379};{35007.671278, 25110.426071, 6780.000488}
34497ec6-3473-4035-9364-957dca310afb;b6f05c02-eb90-4a09-99c4-b27e1301c2e3;UPB380(380X1200);3700*300;C45/55;Crane check;80;1;90;100;1200.01;1200;300;1200;100;380;380;380;3700;14351.22;6999.42;{35990.002314, 25085.425697, 8630.000379}|{35990.002314, 10709.205697, 8630.000379};{38507.381531, 25260.424164, 4930.000488}|{31507.981531, 25260.427979, 4930.000488};{36590.002314, 25010.425509, 8440.000379};{35390.002314, 25010.425509, 8440.000379};{35990.002314, 17884.817246, 8440.000379};{35007.671278, 25110.426071, 6780.000488}
b6f05c02-eb90-4a09-99c4-b27e1301c2e3;ee797b80-1d1b-4169-bd6e-b0b4dfc39f33;3700*300;UPB380(380X1200);Crane check;C45/55;1;80;90;1200.01;100;300;1200;100;1200;380;380;3700;380;6999.42;14351.22;{38507.381531, 25260.424164, 4930.000488}|{31507.981531, 25260.427979, 4930.000488};{34790.002314, 25085.425697, 8630.000379}|{34790.002314, 10709.205697, 8630.000379};{35390.002314, 25010.426163, 8440.000434};{34190.002314, 25010.426163, 8440.000434};{35007.671278, 25110.426071, 6780.000488};{34790.002314, 17884.816964, 8440.000379}
4861e7d5-7be1-453a-85e6-2156dbe23959;b6f05c02-eb90-4a09-99c4-b27e1301c2e3;UPB380(380X1200);3700*300;C45/55;Crane check;80;1;90;100;1200.01;1200;300;1200;100;380;380;380;3700;14351.22;6999.42;{33590.002314, 25085.425697, 8630.000379}|{33590.002314, 10709.205697, 8630.000379};{38507.381531, 25260.424164, 4930.000488}|{31507.981531, 25260.427979, 4930.000488};{34190.002314, 25010.426817, 8440.000379};{32990.002314, 25010.426817, 8440.000379};{33590.002314, 17884.816682, 8440.000379};{35007.671278, 25110.426071, 6780.000488}
7462f1ec-95c9-4c01-acde-be3e60b8b787;b6f05c02-eb90-4a09-99c4-b27e1301c2e3;UPB380(380X1200);3700*300;C45/55;Crane check;80;1;90;100;1200.01;1200;300;1200;100;380;380;380;3700;14351.22;6999.42;{32390.002314, 25085.425697, 8630.000379}|{32390.002314, 10709.205697, 8630.000379};{38507.381531, 25260.424164, 4930.000488}|{31507.981531, 25260.427979, 4930.000488};{32990.002314, 25010.427471, 8440.000379};{31790.002314, 25010.427471, 8440.000379};{32390.002314, 17884.8164, 8440.000379};{35007.671278, 25110.426071, 6780.000488}
b6f05c02-eb90-4a09-99c4-b27e1301c2e3;f519bd1f-2d8f-4405-beac-c5e55604803c;3700*300;UPB380(380X1200);Crane check;C45/55;1;80;90;282.04;100;300;1200;99.99;282.04;380;380;3700;380;6999.42;6030.43;{38507.381531, 25260.424164, 4930.000488}|{31507.981531, 25260.427979, 4930.000488};{31190.002314, 24820.445697, 8630.000379}|{31190.002314, 18939.995697, 8630.000379};{31648.981642, 25010.424674, 8250.000379};{31648.981642, 25010.424674, 8630.000488};{35007.671278, 25110.426071, 6780.000488};{31190.002314, 22045.208638, 8440.000379}
b3d7c13a-3ab3-4137-92f8-d398531fc5e3;b6f05c02-eb90-4a09-99c4-b27e1301c2e3;3580*200;3700*300;C50/60;Crane check;8;1;0;184.04;184.04;200;300;200;200;-20;-20;3580.15;3700;5777.1;6999.42;{25914.893876, 25010.996336, 8650.001938}|{31692.00098, 25010.996151, 8650.001938};{38507.381531, 25260.424164, 4930.000488}|{31507.981531, 25260.427979, 4930.000488};{31599.980997, 25210.996154, 8640.001213};{31599.98099, 25010.996153, 8640.001213};{28803.45332, 25110.996243, 10440.076823};{35007.671278, 25110.426071, 6780.000488}
35dad679-bc2e-4679-aca2-3a77cfe1bee1;4a551ee5-6a30-44fd-a356-6ddec8b5e4c5;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14235.95;14235.95;1200;1200;0;0;380;380;380;380;14235.96;14235.99;{46790.002314, 24950.405697, 8630.000379}|{46790.002314, 10709.205697, 8630.000379};{45590.002314, 24950.405697, 8630.000379}|{45590.002314, 10709.205697, 8630.000379};{46190.002314, 24945.157027, 8440.000379};{46190.002314, 10709.208632, 8440.000379};{46790.002314, 17827.178718, 8440.000379};{45590.002314, 17827.203642, 8440.000379}
35dad679-bc2e-4679-aca2-3a77cfe1bee1;f6b004c4-933e-408f-9876-631ffedfdfb9;UPB380(380X1200);6020*400;C45/55;C50/60;80;8;90;100;389.9;1200;400;389.9;100;380;380;380;6020;14235.96;1000.03;{46790.002314, 24950.405697, 8630.000379}|{46790.002314, 10709.205697, 8630.000379};{46579.90146, 10809.200409, 2610.000031}|{45579.87146, 10809.200409, 2610.000031};{46579.901497, 10759.200409, 8440.000379};{46190.002314, 10759.200409, 8440.000379};{46790.002314, 17827.178718, 8440.000379};{46079.886479, 10609.200409, 5620.000107}
4a551ee5-6a30-44fd-a356-6ddec8b5e4c5;71cf94be-e4a1-400d-9c77-4853e4da9a4c;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14235.99;14235.99;1200;1200;0;0;380;380;380;380;14235.99;14236.03;{45590.002314, 24950.405697, 8630.000379}|{45590.002314, 10709.205697, 8630.000379};{44390.002314, 24950.405697, 8630.000379}|{44390.002314, 10709.205697, 8630.000379};{44990.002314, 24945.198652, 8440.000379};{44990.002314, 10709.208632, 8440.000379};{45590.002314, 17827.203642, 8440.000379};{44390.002314, 17827.223847, 8440.000379}
4a551ee5-6a30-44fd-a356-6ddec8b5e4c5;a9d320b7-f5e6-4c86-a0ee-e7fd947a4362;UPB380(380X1200);1530*400;C45/55;C50/60;80;8;90;100;573.86;1200;400;573.87;100;380;380;380;1530;14235.99;3768.03;{45590.002314, 24950.405697, 8630.000379}|{45590.002314, 10709.205697, 8630.000379};{45563.867001, 10809.209213, 7100.001709}|{41795.839054, 10809.205393, 7100.001709};{45563.867224, 10759.208973, 8440.000379};{44990.002314, 10759.208973, 8440.000379};{45590.002314, 17827.203642, 8440.000379};{43679.853241, 10609.207303, 7865.001709}
